,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-07 00:00:00,4.0,10.0,10.0,10.0,9.0,
1,2020-04-07 00:05:00,7.0,1.0,3.0,7.0,9.0,
2,2020-04-07 00:45:00,0.0,1.0,9.0,4.0,0.0,0.0
3,2020-04-07 00:50:00,2.0,4.0,3.0,3.0,3.0,1.0
4,2020-04-07 00:50:00,6.0,7.0,3.0,10.0,10.0,
5,2020-04-07 01:00:00,7.0,8.0,7.0,9.0,5.0,1.0
6,2020-04-07 01:05:00,10.0,3.0,7.0,6.0,2.0,
7,2020-04-07 01:10:00,9.0,3.0,1.0,3.0,2.0,
8,2020-04-07 01:20:00,10.0,8.0,4.0,10.0,3.0,
9,2020-04-07 01:20:00,5.0,8.0,3.0,10.0,2.0,
10,2020-04-07 01:25:00,9.0,4.0,10.0,4.0,7.0,0.0
11,2020-04-07 01:35:00,0.0,3.0,10.0,7.0,7.0,
12,2020-04-07 01:55:00,0.0,8.0,7.0,2.0,10.0,
13,2020-04-07 02:05:00,10.0,9.0,9.0,9.0,10.0,
14,2020-04-07 02:10:00,9.0,6.0,4.0,0.0,5.0,
15,2020-04-07 02:35:00,9.0,1.0,5.0,5.0,9.0,
16,2020-04-07 02:35:00,8.0,7.0,7.0,5.0,3.0,1.0
17,2020-04-07 02:40:00,2.0,9.0,1.0,6.0,8.0,
18,2020-04-07 02:50:00,6.0,8.0,2.0,10.0,2.0,
19,2020-04-07 03:20:00,10.0,4.0,6.0,5.0,10.0,
20,2020-04-07 03:25:00,9.0,6.0,10.0,3.0,8.0,
21,2020-04-07 03:50:00,10.0,8.0,10.0,3.0,0.0,
22,2020-04-07 03:55:00,9.0,5.0,5.0,0.0,3.0,
23,2020-04-07 03:55:00,5.0,10.0,2.0,9.0,2.0,
24,2020-04-07 04:00:00,1.0,1.0,10.0,7.0,5.0,
25,2020-04-07 04:05:00,1.0,9.0,1.0,10.0,10.0,
26,2020-04-07 04:10:00,10.0,10.0,6.0,8.0,5.0,
27,2020-04-07 04:15:00,3.0,2.0,6.0,5.0,10.0,
28,2020-04-07 04:20:00,3.0,1.0,10.0,10.0,10.0,
29,2020-04-07 04:20:00,10.0,1.0,2.0,2.0,9.0,
30,2020-04-07 04:25:00,2.0,2.0,2.0,10.0,8.0,
31,2020-04-07 04:40:00,10.0,2.0,10.0,4.0,2.0,
32,2020-04-07 04:40:00,10.0,1.0,3.0,10.0,2.0,
33,2020-04-07 04:50:00,0.0,0.0,9.0,10.0,2.0,
34,2020-04-07 04:50:00,3.0,8.0,10.0,0.0,2.0,1.0
35,2020-04-07 05:10:00,3.0,6.0,0.0,10.0,10.0,
36,2020-04-07 05:25:00,0.0,8.0,1.0,6.0,2.0,1.0
37,2020-04-07 05:40:00,3.0,8.0,0.0,3.0,3.0,0.0
38,2020-04-07 05:45:00,5.0,3.0,7.0,10.0,4.0,
39,2020-04-07 05:50:00,7.0,7.0,0.0,3.0,9.0,
40,2020-04-07 05:50:00,10.0,2.0,10.0,0.0,4.0,
41,2020-04-07 05:55:00,6.0,9.0,1.0,8.0,3.0,0.0
42,2020-04-07 05:55:00,5.0,6.0,7.0,10.0,5.0,
43,2020-04-07 06:10:00,1.0,2.0,1.0,2.0,8.0,
44,2020-04-07 06:15:00,10.0,0.0,8.0,3.0,1.0,
45,2020-04-07 06:20:00,3.0,0.0,3.0,8.0,4.0,
46,2020-04-07 06:25:00,7.0,0.0,4.0,10.0,10.0,1.0
47,2020-04-07 06:50:00,10.0,6.0,10.0,9.0,2.0,
48,2020-04-07 07:10:00,0.0,10.0,9.0,10.0,6.0,
49,2020-04-07 07:15:00,10.0,10.0,9.0,8.0,7.0,
50,2020-04-07 07:25:00,4.0,7.0,1.0,8.0,10.0,
51,2020-04-07 07:30:00,10.0,0.0,0.0,5.0,7.0,
52,2020-04-07 07:45:00,8.0,5.0,4.0,10.0,0.0,
53,2020-04-07 07:55:00,5.0,6.0,10.0,10.0,10.0,
54,2020-04-07 07:55:00,5.0,2.0,10.0,3.0,0.0,1.0
55,2020-04-07 07:55:00,10.0,7.0,10.0,7.0,5.0,1.0
56,2020-04-07 08:00:00,2.0,8.0,6.0,10.0,0.0,
57,2020-04-07 08:00:00,3.0,7.0,8.0,4.0,8.0,
