,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,4/10/2020 2:30,10.0,1,8,,4.0,0.0
1,4/10/2020 2:30,5.0,9,0,,9.0,
2,4/10/2020 2:30,7.0,8,5,,4.0,
3,4/10/2020 2:30,10.0,7,9,,10.0,
4,4/10/2020 2:30,8.0,8,10,,10.0,
5,4/10/2020 2:30,5.0,9,4,,3.0,
6,4/10/2020 2:30,2.0,1,8,,6.0,
7,4/10/2020 2:30,3.0,9,6,,9.0,
8,4/10/2020 2:30,3.0,7,1,,9.0,
9,4/10/2020 2:30,0.0,10,3,,0.0,1.0
10,4/10/2020 2:30,10.0,3,6,,8.0,0.0
11,4/10/2020 2:30,0.0,2,6,,8.0,
12,4/10/2020 2:30,2.0,6,9,,4.0,
13,4/10/2020 2:30,1.0,10,4,,6.0,
14,4/10/2020 2:30,10.0,10,4,,10.0,
15,4/10/2020 2:30,5.0,5,10,,9.0,
16,4/10/2020 2:30,3.0,7,10,,4.0,
17,4/10/2020 2:30,1.0,4,6,,1.0,0.0
18,4/10/2020 2:30,6.0,10,1,,3.0,
19,4/10/2020 2:30,4.0,0,10,,6.0,
20,4/10/2020 2:30,9.0,6,6,,5.0,
21,4/10/2020 2:30,10.0,3,6,,3.0,
22,4/10/2020 2:30,8.0,7,2,,9.0,
23,4/10/2020 2:30,2.0,3,0,,10.0,
24,4/10/2020 2:30,0.0,3,1,,3.0,0.0
25,4/10/2020 2:30,1.0,2,3,,10.0,
26,4/10/2020 2:30,0.0,5,7,,10.0,
27,4/10/2020 2:30,9.0,7,5,,10.0,
28,4/10/2020 2:30,10.0,5,1,,8.0,
29,4/10/2020 2:30,7.0,5,7,,9.0,
30,4/10/2020 2:30,2.0,5,5,,3.0,
31,4/10/2020 2:30,4.0,6,3,,1.0,1.0
32,4/10/2020 2:30,2.0,1,4,,1.0,
33,4/10/2020 2:30,1.0,7,8,,2.0,
34,4/10/2020 2:30,7.0,7,3,,4.0,1.0
35,4/10/2020 2:30,2.0,10,10,,4.0,
36,4/10/2020 2:30,10.0,1,10,,8.0,
37,4/10/2020 2:30,6.0,7,3,,4.0,
38,4/10/2020 2:30,3.0,8,1,,9.0,
39,4/10/2020 2:30,0.0,3,3,,1.0,
40,4/10/2020 2:30,7.0,5,6,,10.0,
41,4/10/2020 2:30,3.0,2,2,,3.0,
42,4/10/2020 2:30,8.0,5,1,,1.0,
43,4/10/2020 2:30,2.0,0,1,,8.0,1.0
44,4/10/2020 2:30,3.0,0,8,,6.0,
