,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-07 00:00:00,7.0,2.0,5.0,,4.0,0.0
1,2020-04-07 00:00:00,8.0,9.0,5.0,,9.0,
2,2020-04-07 00:05:00,10.0,1.0,4.0,,10.0,0.0
3,2020-04-07 00:20:00,8.0,10.0,3.0,,9.0,
4,2020-04-07 00:25:00,5.0,6.0,9.0,,10.0,
5,2020-04-07 00:25:00,0.0,10.0,3.0,,5.0,
6,2020-04-07 00:25:00,3.0,4.0,8.0,,7.0,1.0
7,2020-04-07 00:25:00,3.0,7.0,1.0,,4.0,
8,2020-04-07 00:35:00,7.0,10.0,2.0,,9.0,1.0
9,2020-04-07 00:35:00,0.0,10.0,1.0,,9.0,
10,2020-04-07 00:45:00,5.0,3.0,10.0,,1.0,
11,2020-04-07 00:50:00,9.0,9.0,4.0,,1.0,
12,2020-04-07 00:55:00,4.0,6.0,8.0,,8.0,
13,2020-04-07 00:55:00,9.0,7.0,10.0,,9.0,
14,2020-04-07 00:55:00,8.0,1.0,7.0,,10.0,
15,2020-04-07 01:10:00,6.0,3.0,9.0,,7.0,
16,2020-04-07 01:15:00,1.0,9.0,8.0,,5.0,
17,2020-04-07 01:15:00,10.0,8.0,6.0,,10.0,
18,2020-04-07 01:15:00,1.0,7.0,7.0,,4.0,
19,2020-04-07 01:20:00,6.0,5.0,10.0,,1.0,
20,2020-04-07 01:40:00,3.0,6.0,6.0,,10.0,1.0
21,2020-04-07 01:45:00,6.0,7.0,3.0,,2.0,1.0
22,2020-04-07 01:55:00,5.0,3.0,2.0,,2.0,
23,2020-04-07 01:55:00,7.0,6.0,1.0,,5.0,
24,2020-04-07 02:00:00,7.0,10.0,8.0,,2.0,
25,2020-04-07 02:05:00,1.0,8.0,1.0,,0.0,
26,2020-04-07 02:10:00,3.0,10.0,2.0,,4.0,
27,2020-04-07 02:15:00,6.0,4.0,4.0,,4.0,0.0
28,2020-04-07 02:20:00,9.0,7.0,10.0,,10.0,
