,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-06 00:00:00,9.0,7.0,5.0,,4.0,
1,2020-04-06 00:05:00,4.0,2.0,7.0,,5.0,
2,2020-04-06 00:05:00,6.0,4.0,9.0,,0.0,
3,2020-04-06 00:05:00,4.0,10.0,0.0,,8.0,
4,2020-04-06 00:05:00,2.0,9.0,1.0,,4.0,
5,2020-04-06 00:05:00,2.0,3.0,3.0,,10.0,0.0
6,2020-04-06 00:15:00,9.0,0.0,3.0,,4.0,
7,2020-04-06 00:15:00,7.0,0.0,10.0,,4.0,
8,2020-04-06 00:15:00,3.0,10.0,9.0,,10.0,
9,2020-04-06 00:15:00,9.0,10.0,9.0,,6.0,
10,2020-04-06 00:25:00,3.0,10.0,2.0,,3.0,
11,2020-04-06 00:25:00,0.0,4.0,9.0,,3.0,
12,2020-04-06 00:45:00,0.0,7.0,6.0,,0.0,
13,2020-04-06 01:10:00,10.0,6.0,7.0,,10.0,
14,2020-04-06 01:15:00,1.0,1.0,10.0,,2.0,
15,2020-04-06 01:15:00,9.0,2.0,0.0,,9.0,
16,2020-04-06 01:15:00,10.0,3.0,7.0,,2.0,
17,2020-04-06 01:15:00,5.0,5.0,0.0,,10.0,
18,2020-04-06 01:45:00,8.0,8.0,10.0,,10.0,
19,2020-04-06 01:50:00,8.0,5.0,6.0,,4.0,1.0
20,2020-04-06 01:50:00,4.0,0.0,8.0,,9.0,
21,2020-04-06 01:50:00,5.0,7.0,8.0,,9.0,
22,2020-04-06 01:55:00,10.0,6.0,0.0,,10.0,
23,2020-04-06 01:55:00,2.0,3.0,1.0,,10.0,
24,2020-04-06 02:10:00,8.0,4.0,6.0,,10.0,
25,2020-04-06 02:10:00,10.0,1.0,10.0,,9.0,
26,2020-04-06 02:15:00,7.0,8.0,10.0,,6.0,
27,2020-04-06 02:30:00,3.0,1.0,5.0,,8.0,
28,2020-04-06 02:35:00,0.0,10.0,5.0,,6.0,
29,2020-04-06 02:35:00,2.0,3.0,6.0,,5.0,
30,2020-04-06 02:35:00,9.0,7.0,0.0,,3.0,
31,2020-04-06 02:35:00,3.0,10.0,1.0,,1.0,1.0
32,2020-04-06 02:40:00,5.0,3.0,6.0,,10.0,
33,2020-04-06 02:50:00,6.0,10.0,10.0,,5.0,1.0
34,2020-04-06 03:00:00,0.0,7.0,5.0,,0.0,
35,2020-04-06 03:05:00,0.0,9.0,4.0,,3.0,
36,2020-04-06 03:15:00,9.0,0.0,9.0,,3.0,
37,2020-04-06 03:15:00,6.0,5.0,6.0,,9.0,
38,2020-04-06 03:20:00,7.0,10.0,2.0,,5.0,
39,2020-04-06 03:40:00,0.0,4.0,9.0,,4.0,1.0
40,2020-04-06 03:40:00,10.0,0.0,8.0,,5.0,
41,2020-04-06 03:45:00,1.0,3.0,0.0,,2.0,
42,2020-04-06 03:50:00,1.0,10.0,4.0,,5.0,
43,2020-04-06 03:55:00,7.0,1.0,9.0,,9.0,
44,2020-04-06 03:55:00,4.0,3.0,3.0,,8.0,
45,2020-04-06 04:00:00,2.0,1.0,0.0,,8.0,
46,2020-04-06 04:00:00,4.0,9.0,9.0,,1.0,
47,2020-04-06 04:05:00,3.0,3.0,2.0,,2.0,
48,2020-04-06 04:05:00,5.0,10.0,10.0,,7.0,
49,2020-04-06 04:10:00,0.0,8.0,2.0,,0.0,
50,2020-04-06 04:10:00,1.0,0.0,0.0,,5.0,
51,2020-04-06 04:10:00,6.0,10.0,10.0,,4.0,
52,2020-04-06 04:10:00,8.0,6.0,6.0,,2.0,
53,2020-04-06 04:15:00,10.0,4.0,8.0,,1.0,
54,2020-04-06 04:15:00,7.0,5.0,5.0,,5.0,
55,2020-04-06 04:25:00,7.0,10.0,10.0,,2.0,
56,2020-04-06 04:30:00,6.0,1.0,9.0,,1.0,
57,2020-04-06 04:30:00,7.0,8.0,9.0,,6.0,
58,2020-04-06 04:35:00,8.0,0.0,8.0,,9.0,
59,2020-04-06 04:45:00,10.0,9.0,5.0,,5.0,1.0
60,2020-04-06 04:55:00,8.0,8.0,0.0,,8.0,
61,2020-04-06 05:15:00,4.0,0.0,0.0,,0.0,1.0
62,2020-04-06 05:20:00,8.0,8.0,2.0,,0.0,
63,2020-04-06 05:20:00,6.0,3.0,4.0,,4.0,
64,2020-04-06 05:20:00,2.0,1.0,2.0,,3.0,
65,2020-04-06 05:35:00,1.0,6.0,9.0,,6.0,
66,2020-04-06 05:45:00,10.0,4.0,8.0,,1.0,1.0
67,2020-04-06 05:50:00,1.0,5.0,10.0,,8.0,
68,2020-04-06 06:00:00,8.0,8.0,3.0,,4.0,
69,2020-04-06 06:00:00,0.0,9.0,4.0,,9.0,
70,2020-04-06 06:05:00,0.0,9.0,6.0,,3.0,0.0
71,2020-04-06 06:10:00,0.0,10.0,6.0,,7.0,
72,2020-04-06 06:10:00,6.0,7.0,5.0,,8.0,
73,2020-04-06 06:10:00,10.0,4.0,6.0,,8.0,
74,2020-04-06 06:15:00,10.0,1.0,7.0,,5.0,
75,2020-04-06 06:20:00,7.0,4.0,7.0,,1.0,
76,2020-04-06 06:35:00,5.0,8.0,4.0,,7.0,
77,2020-04-06 06:35:00,4.0,3.0,10.0,,10.0,
78,2020-04-06 06:45:00,2.0,4.0,10.0,,2.0,
79,2020-04-06 06:50:00,1.0,8.0,5.0,,6.0,0.0
80,2020-04-06 06:55:00,8.0,8.0,1.0,,5.0,
81,2020-04-06 07:00:00,7.0,7.0,3.0,,6.0,
82,2020-04-06 07:05:00,0.0,6.0,5.0,,1.0,
83,2020-04-06 07:05:00,5.0,8.0,9.0,,4.0,
84,2020-04-06 07:10:00,9.0,5.0,10.0,,8.0,
85,2020-04-06 07:10:00,2.0,8.0,9.0,,1.0,
86,2020-04-06 07:15:00,1.0,3.0,3.0,,1.0,
87,2020-04-06 07:20:00,4.0,6.0,1.0,,10.0,
88,2020-04-06 07:30:00,8.0,4.0,5.0,,1.0,
89,2020-04-06 07:40:00,6.0,6.0,9.0,,6.0,
90,2020-04-06 07:45:00,1.0,8.0,8.0,,9.0,
91,2020-04-06 07:45:00,8.0,8.0,5.0,,2.0,
92,2020-04-06 08:00:00,6.0,10.0,2.0,,4.0,
93,2020-04-06 08:05:00,10.0,10.0,2.0,,10.0,
94,2020-04-06 08:05:00,5.0,5.0,2.0,,5.0,
95,2020-04-06 08:05:00,10.0,3.0,10.0,,7.0,
96,2020-04-06 08:10:00,8.0,10.0,10.0,,10.0,
97,2020-04-06 08:25:00,0.0,10.0,10.0,,1.0,
98,2020-04-06 08:30:00,0.0,1.0,10.0,,0.0,0.0
99,2020-04-06 08:35:00,5.0,6.0,0.0,,1.0,
100,2020-04-06 08:40:00,2.0,2.0,1.0,,0.0,0.0
101,2020-04-06 08:45:00,2.0,10.0,10.0,,5.0,
102,2020-04-06 08:45:00,3.0,4.0,10.0,,1.0,
103,2020-04-06 08:55:00,4.0,10.0,3.0,,3.0,
104,2020-04-06 09:05:00,0.0,2.0,9.0,,6.0,
105,2020-04-06 09:15:00,2.0,4.0,10.0,,7.0,
106,2020-04-06 09:15:00,9.0,7.0,7.0,,2.0,
107,2020-04-06 09:30:00,0.0,7.0,2.0,,2.0,
108,2020-04-06 09:35:00,1.0,9.0,7.0,,2.0,0.0
109,2020-04-06 09:35:00,2.0,4.0,9.0,,7.0,
110,2020-04-06 09:45:00,7.0,10.0,10.0,,0.0,
111,2020-04-06 09:50:00,9.0,9.0,2.0,,5.0,
112,2020-04-06 10:00:00,7.0,7.0,1.0,,4.0,
113,2020-04-06 10:10:00,9.0,5.0,2.0,,8.0,0.0
114,2020-04-06 10:20:00,4.0,8.0,10.0,,10.0,
115,2020-04-06 10:25:00,3.0,2.0,8.0,1.0,9.0,
116,2020-04-06 10:40:00,7.0,3.0,1.0,,1.0,
117,2020-04-06 10:45:00,2.0,7.0,7.0,,9.0,
118,2020-04-06 11:00:00,6.0,9.0,9.0,,3.0,
119,2020-04-06 11:05:00,2.0,10.0,5.0,,7.0,1.0
120,2020-04-06 11:20:00,7.0,4.0,2.0,,9.0,
