,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-07 00:05:00,0.0,8.0,1.0,,0.0,
1,2020-04-07 00:05:00,9.0,10.0,5.0,,1.0,
2,2020-04-07 00:10:00,2.0,8.0,1.0,,10.0,
3,2020-04-07 00:15:00,3.0,0.0,5.0,,10.0,
4,2020-04-07 00:45:00,3.0,6.0,1.0,,4.0,1.0
5,2020-04-07 00:55:00,9.0,0.0,5.0,,1.0,
6,2020-04-07 00:55:00,10.0,9.0,9.0,,5.0,
7,2020-04-07 00:55:00,9.0,7.0,3.0,,10.0,0.0
8,2020-04-07 01:10:00,4.0,7.0,0.0,,0.0,
9,2020-04-07 01:25:00,4.0,5.0,7.0,,2.0,
10,2020-04-07 01:45:00,8.0,0.0,2.0,,7.0,
11,2020-04-07 01:55:00,3.0,5.0,8.0,,2.0,
12,2020-04-07 02:10:00,6.0,0.0,7.0,,5.0,
13,2020-04-07 02:40:00,2.0,8.0,4.0,,0.0,
14,2020-04-07 02:45:00,5.0,0.0,7.0,,4.0,
15,2020-04-07 02:50:00,10.0,10.0,10.0,,5.0,
16,2020-04-07 02:50:00,1.0,9.0,2.0,,5.0,
17,2020-04-07 03:10:00,0.0,4.0,0.0,,7.0,
18,2020-04-07 03:20:00,6.0,4.0,8.0,,8.0,
19,2020-04-07 03:20:00,3.0,10.0,10.0,,4.0,
20,2020-04-07 03:25:00,10.0,10.0,8.0,,3.0,
21,2020-04-07 03:25:00,4.0,3.0,9.0,,9.0,
22,2020-04-07 04:05:00,8.0,4.0,3.0,,6.0,
23,2020-04-07 04:05:00,3.0,8.0,3.0,,1.0,
24,2020-04-07 04:35:00,8.0,8.0,1.0,,4.0,
25,2020-04-07 05:00:00,10.0,4.0,7.0,,8.0,1.0
26,2020-04-07 05:10:00,0.0,3.0,8.0,,4.0,
27,2020-04-07 05:30:00,10.0,3.0,4.0,,7.0,
28,2020-04-07 05:40:00,0.0,5.0,7.0,,3.0,
29,2020-04-07 06:25:00,10.0,8.0,6.0,,10.0,
