,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-06 00:05:00,4.0,3.0,8.0,,10.0,
1,2020-04-06 00:10:00,8.0,10.0,1.0,,3.0,1.0
2,2020-04-06 00:30:00,9.0,10.0,6.0,,0.0,1.0
3,2020-04-06 00:40:00,4.0,5.0,7.0,,3.0,1.0
4,2020-04-06 00:50:00,9.0,0.0,9.0,,9.0,1.0
5,2020-04-06 00:55:00,6.0,2.0,2.0,0.0,1.0,
6,2020-04-06 01:30:00,8.0,7.0,1.0,,2.0,
7,2020-04-06 01:50:00,8.0,7.0,3.0,,8.0,
8,2020-04-06 02:00:00,10.0,2.0,9.0,,1.0,
9,2020-04-06 02:25:00,9.0,6.0,9.0,,0.0,
10,2020-04-06 02:30:00,5.0,6.0,2.0,,10.0,
11,2020-04-06 02:35:00,8.0,10.0,6.0,,1.0,
12,2020-04-06 02:45:00,7.0,4.0,2.0,,8.0,
13,2020-04-06 03:00:00,2.0,10.0,10.0,,7.0,
14,2020-04-06 03:40:00,0.0,4.0,1.0,,1.0,
15,2020-04-06 04:00:00,5.0,10.0,8.0,,6.0,
16,2020-04-06 04:20:00,0.0,0.0,5.0,,7.0,
17,2020-04-06 04:40:00,2.0,4.0,4.0,,5.0,
18,2020-04-06 05:00:00,1.0,4.0,4.0,,5.0,
19,2020-04-06 05:35:00,4.0,4.0,6.0,,10.0,
20,2020-04-06 06:00:00,4.0,0.0,1.0,,8.0,
21,2020-04-06 06:00:00,9.0,7.0,3.0,,5.0,
22,2020-04-06 06:10:00,7.0,10.0,7.0,,10.0,0.0
23,2020-04-06 06:15:00,6.0,3.0,10.0,,5.0,
24,2020-04-06 06:55:00,10.0,1.0,9.0,,3.0,0.0
25,2020-04-06 07:10:00,4.0,4.0,9.0,,6.0,
26,2020-04-06 07:10:00,4.0,3.0,6.0,,10.0,
27,2020-04-06 07:10:00,6.0,10.0,1.0,,8.0,
28,2020-04-06 07:30:00,6.0,6.0,3.0,,10.0,
29,2020-04-06 07:30:00,4.0,7.0,5.0,,6.0,
30,2020-04-06 07:30:00,10.0,4.0,2.0,,8.0,
31,2020-04-06 07:50:00,6.0,9.0,0.0,,10.0,1.0
32,2020-04-06 07:55:00,1.0,9.0,0.0,,5.0,
33,2020-04-06 07:55:00,10.0,8.0,1.0,,4.0,0.0
34,2020-04-06 07:55:00,3.0,10.0,7.0,,5.0,
35,2020-04-06 08:45:00,9.0,1.0,8.0,,9.0,
36,2020-04-06 08:50:00,8.0,3.0,8.0,,1.0,
37,2020-04-06 09:00:00,2.0,3.0,3.0,,0.0,
38,2020-04-06 09:15:00,4.0,6.0,10.0,,2.0,
39,2020-04-06 09:15:00,10.0,10.0,6.0,,1.0,1.0
40,2020-04-06 10:15:00,9.0,3.0,2.0,,1.0,
41,2020-04-06 11:00:00,6.0,7.0,3.0,,7.0,
42,2020-04-06 11:10:00,10.0,3.0,1.0,,6.0,
43,2020-04-06 11:20:00,3.0,10.0,3.0,,2.0,
44,2020-04-06 11:20:00,9.0,0.0,9.0,,7.0,
45,2020-04-06 11:35:00,10.0,9.0,0.0,,3.0,
46,2020-04-06 12:30:00,6.0,5.0,0.0,,0.0,
47,2020-04-06 12:50:00,3.0,7.0,1.0,,1.0,
48,2020-04-06 13:10:00,3.0,3.0,3.0,,10.0,
49,2020-04-06 13:20:00,7.0,4.0,2.0,,10.0,
50,2020-04-06 13:35:00,8.0,1.0,10.0,,2.0,
51,2020-04-06 13:55:00,3.0,4.0,8.0,,3.0,
52,2020-04-06 14:10:00,2.0,4.0,3.0,,9.0,
53,2020-04-06 14:20:00,5.0,10.0,8.0,,10.0,
54,2020-04-06 14:35:00,3.0,0.0,-0.0,,2.0,0.0
55,2020-04-06 14:35:00,2.0,0.0,0.0,,2.0,1.0
56,2020-04-06 14:40:00,3.0,-0.0,0.0,,2.0,-0.0
57,2020-04-06 14:40:00,2.0,0.0,-0.0,,3.0,1.0
58,2020-04-06 14:45:00,3.0,0.0,1.0,,3.0,-0.0
59,2020-04-06 14:45:00,3.0,1.0,0.0,,4.0,-0.0
60,2020-04-06 14:45:00,3.0,0.0,1.0,,4.0,0.0
61,2020-04-06 14:50:00,3.0,0.0,0.0,,4.0,1.0
62,2020-04-06 14:55:00,4.0,0.0,-0.0,,2.0,0.0
63,2020-04-06 15:00:00,2.0,0.0,0.0,,3.0,1.0
64,2020-04-06 15:10:00,4.0,0.0,0.0,,2.0,0.0
65,2020-04-06 15:10:00,3.0,0.0,-0.0,,4.0,1.0
66,2020-04-06 15:10:00,3.0,0.0,0.0,,2.0,0.0
67,2020-04-06 15:15:00,4.0,10.0,7.0,,6.0,
68,2020-04-06 15:15:00,9.0,8.0,3.0,,6.0,
69,2020-04-06 15:15:00,9.0,3.0,10.0,,0.0,
70,2020-04-06 15:20:00,3.0,0.0,0.0,,3.0,-0.0
71,2020-04-06 15:25:00,10.0,8.0,7.0,,4.0,
72,2020-04-06 15:30:00,7.0,2.0,9.0,,5.0,
73,2020-04-06 15:35:00,8.0,6.0,2.0,,8.0,
74,2020-04-06 15:35:00,3.0,1.0,1.0,,2.0,-0.0
75,2020-04-06 15:40:00,3.0,1.0,0.0,,2.0,2.0
76,2020-04-06 15:45:00,2.0,0.0,1.0,,3.0,0.0
77,2020-04-06 15:45:00,3.0,0.0,1.0,,3.0,-0.0
78,2020-04-06 15:50:00,9.0,1.0,5.0,,5.0,0.0
79,2020-04-06 15:55:00,2.0,0.0,0.0,,2.0,1.0
80,2020-04-06 16:00:00,2.0,0.0,0.0,,3.0,2.0
81,2020-04-06 16:00:00,3.0,-0.0,0.0,,2.0,0.0
82,2020-04-06 16:00:00,4.0,-0.0,-0.0,,5.0,-0.0
83,2020-04-06 16:05:00,2.0,1.0,0.0,,4.0,2.0
84,2020-04-06 16:05:00,3.0,-0.0,0.0,,3.0,-0.0
85,2020-04-06 16:05:00,4.0,0.0,1.0,,3.0,0.0
86,2020-04-06 16:05:00,3.0,1.0,-0.0,,3.0,-0.0
87,2020-04-06 16:05:00,3.0,-0.0,0.0,,2.0,-0.0
88,2020-04-06 16:10:00,3.0,0.0,0.0,,3.0,0.0
