,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,4/9/2020 0:35,4.0,1,7,,5.0,
1,4/9/2020 0:50,8.0,0,4,,9.0,
2,4/9/2020 1:25,8.0,7,10,,3.0,
3,4/9/2020 1:30,1.0,10,7,,1.0,
4,4/9/2020 2:30,0.0,4,10,,4.0,
5,4/9/2020 2:30,3.0,8,8,,9.0,
6,4/9/2020 2:45,8.0,0,9,,10.0,
7,4/9/2020 3:10,9.0,6,3,,9.0,
8,4/9/2020 3:10,0.0,8,1,,9.0,
9,4/9/2020 3:20,1.0,0,10,,1.0,1.0
10,4/9/2020 3:20,3.0,0,1,,3.0,0.0
11,4/9/2020 4:40,6.0,10,4,,3.0,
12,4/9/2020 4:45,0.0,1,3,,1.0,
13,4/9/2020 4:55,4.0,5,9,,0.0,
14,4/9/2020 5:15,0.0,2,3,,10.0,
15,4/9/2020 5:15,3.0,7,4,,1.0,
16,4/9/2020 5:15,6.0,5,1,,7.0,
17,4/9/2020 5:40,7.0,9,3,,10.0,
18,4/9/2020 5:40,1.0,10,9,,4.0,
19,4/9/2020 5:50,10.0,10,0,,6.0,
20,4/9/2020 6:05,10.0,10,4,,0.0,
21,4/9/2020 6:30,5.0,2,9,,7.0,
22,4/9/2020 7:05,10.0,2,10,,1.0,
23,4/9/2020 7:25,0.0,9,8,,5.0,
24,4/9/2020 7:45,9.0,6,6,,9.0,
25,4/9/2020 8:15,2.0,3,10,,4.0,1.0
26,4/9/2020 8:40,7.0,4,4,,0.0,
27,4/9/2020 9:20,8.0,1,9,,2.0,
28,4/9/2020 9:25,10.0,10,2,,6.0,
29,4/9/2020 9:25,8.0,10,9,,2.0,0.0
30,4/9/2020 9:35,8.0,7,0,,1.0,
31,4/9/2020 9:45,10.0,7,4,,4.0,
32,4/9/2020 9:45,9.0,2,10,,7.0,
33,4/9/2020 10:50,6.0,10,1,,2.0,1.0
34,4/9/2020 11:10,8.0,8,0,,0.0,
35,4/9/2020 11:20,6.0,5,8,,10.0,
36,4/9/2020 11:25,8.0,10,3,,5.0,
37,4/9/2020 11:30,7.0,3,9,,2.0,
38,4/9/2020 11:50,5.0,10,7,,4.0,
39,4/9/2020 12:00,8.0,2,7,,6.0,1.0
40,4/9/2020 12:20,8.0,9,1,,9.0,
41,4/9/2020 12:30,4.0,9,4,,9.0,
42,4/9/2020 12:50,6.0,8,1,,4.0,1.0
43,4/9/2020 13:00,1.0,10,0,,3.0,
44,4/9/2020 13:00,5.0,5,5,,4.0,
45,4/9/2020 13:40,10.0,1,9,,9.0,
46,4/9/2020 13:45,10.0,10,10,,5.0,
47,4/9/2020 13:50,8.0,3,2,,8.0,
48,4/9/2020 13:50,10.0,7,6,,10.0,
49,4/9/2020 14:15,3.0,8,6,,9.0,
50,4/9/2020 14:20,8.0,0,8,,8.0,1.0
51,4/9/2020 15:00,2.0,2,1,,2.0,2.0
52,4/9/2020 15:00,2.0,3,2,,1.0,3.0
53,4/9/2020 15:00,2.0,2,1,,2.0,1.0
54,4/9/2020 15:00,4.0,2,2,,2.0,2.0
55,4/9/2020 15:00,2.0,3,3,,1.0,1.0
56,4/9/2020 15:05,2.0,2,2,,3.0,2.0
57,4/9/2020 15:05,2.0,3,2,,2.0,3.0
58,4/9/2020 15:05,2.0,3,3,,3.0,2.0
59,4/9/2020 15:05,2.0,2,2,,1.0,2.0
60,4/9/2020 15:05,1.0,2,2,,2.0,1.0
61,4/9/2020 15:05,1.0,3,2,,1.0,3.0
62,4/9/2020 15:05,2.0,2,4,,1.0,2.0
63,4/9/2020 15:05,2.0,2,2,,2.0,1.0
64,4/9/2020 15:05,2.0,1,2,,3.0,2.0
65,4/9/2020 15:05,2.0,3,2,,2.0,1.0
66,4/9/2020 15:05,1.0,3,4,,3.0,1.0
67,4/9/2020 15:10,3.0,2,3,,2.0,2.0
68,4/9/2020 15:10,3.0,1,2,,2.0,2.0
69,4/9/2020 15:10,2.0,2,1,,1.0,2.0
70,4/9/2020 15:10,2.0,2,2,,1.0,3.0
71,4/9/2020 15:10,1.0,2,2,,3.0,2.0
72,4/9/2020 15:10,0.0,3,2,,2.0,3.0
73,4/9/2020 15:10,3.0,2,1,,2.0,1.0
74,4/9/2020 15:10,2.0,3,2,,2.0,2.0
75,4/9/2020 15:10,2.0,2,2,,3.0,2.0
76,4/9/2020 15:10,2.0,2,1,,0.0,2.0
77,4/9/2020 15:15,10.0,8,3,,6.0,
78,4/9/2020 15:15,2.0,2,1,,3.0,2.0
79,4/9/2020 15:15,1.0,0,2,,1.0,2.0
80,4/9/2020 15:15,1.0,2,1,,3.0,2.0
81,4/9/2020 15:15,1.0,1,2,,2.0,3.0
82,4/9/2020 15:15,1.0,2,2,,2.0,2.0
83,4/9/2020 15:15,3.0,3,1,,2.0,2.0
84,4/9/2020 15:15,2.0,2,2,,2.0,3.0
85,4/9/2020 15:15,2.0,2,3,,2.0,3.0
86,4/9/2020 15:15,2.0,2,3,,2.0,3.0
87,4/9/2020 15:15,2.0,2,2,,2.0,2.0
88,4/9/2020 15:15,2.0,2,2,,2.0,2.0
89,4/9/2020 15:15,2.0,2,3,,4.0,1.0
90,4/9/2020 15:15,2.0,2,2,,1.0,3.0
91,4/9/2020 15:15,1.0,2,2,,2.0,2.0
92,4/9/2020 15:20,2.0,2,2,,3.0,2.0
93,4/9/2020 15:20,2.0,2,2,,2.0,2.0
94,4/9/2020 15:20,2.0,2,2,,2.0,2.0
95,4/9/2020 15:20,2.0,2,2,,1.0,3.0
96,4/9/2020 15:20,3.0,1,2,,2.0,2.0
97,4/9/2020 15:20,2.0,0,2,,2.0,2.0
98,4/9/2020 15:20,2.0,2,2,,2.0,3.0
99,4/9/2020 15:20,1.0,2,3,,2.0,3.0
100,4/9/2020 15:20,3.0,2,2,,2.0,1.0
101,4/9/2020 15:20,1.0,4,2,,3.0,2.0
102,4/9/2020 15:20,2.0,0,3,,2.0,2.0
