,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,4/9/2020 15:25,,8,5,,,4.0
1,4/9/2020 15:45,,8,6,,,4.0
2,4/9/2020 15:45,,9,6,,,5.0
3,4/9/2020 16:05,,8,6,,,3.0
4,4/9/2020 16:10,,8,6,,,5.0
5,4/9/2020 16:15,,7,7,,,4.0
6,4/9/2020 16:20,,9,6,,,4.0
7,4/9/2020 16:35,,7,6,,,4.0
8,4/9/2020 16:45,,7,7,,,6.0
9,4/9/2020 17:00,,8,7,,,4.0
10,4/9/2020 17:05,,8,6,,,3.0
11,4/9/2020 17:20,,8,6,,,5.0
12,4/9/2020 17:20,,8,6,,,5.0
13,4/9/2020 17:25,,8,6,,,4.0
14,4/9/2020 17:30,,7,7,,,4.0
15,4/9/2020 18:05,,8,7,,,4.0
16,4/9/2020 18:10,,8,7,,,4.0
17,4/9/2020 23:10,,10,0,,,
