,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-07 00:10:00,5.0,6.0,2.0,,7.0,1.0
1,2020-04-07 00:40:00,6.0,3.0,3.0,,10.0,
2,2020-04-07 00:40:00,9.0,6.0,3.0,,8.0,
3,2020-04-07 00:50:00,0.0,5.0,3.0,,0.0,
4,2020-04-07 00:50:00,2.0,7.0,0.0,,6.0,
5,2020-04-07 01:05:00,5.0,7.0,5.0,,2.0,
6,2020-04-07 01:35:00,10.0,10.0,8.0,,8.0,
7,2020-04-07 01:40:00,4.0,8.0,0.0,,9.0,
8,2020-04-07 02:10:00,2.0,0.0,10.0,,8.0,
9,2020-04-07 02:40:00,7.0,6.0,5.0,,7.0,
10,2020-04-07 03:10:00,2.0,10.0,3.0,,7.0,
11,2020-04-07 03:25:00,10.0,4.0,9.0,,4.0,
12,2020-04-07 03:30:00,10.0,10.0,6.0,,8.0,
13,2020-04-07 03:35:00,7.0,2.0,1.0,,9.0,
14,2020-04-07 04:05:00,2.0,10.0,5.0,,9.0,
15,2020-04-07 04:20:00,1.0,9.0,3.0,,9.0,
16,2020-04-07 04:55:00,3.0,7.0,4.0,,3.0,
17,2020-04-07 05:30:00,8.0,6.0,2.0,,3.0,
18,2020-04-07 05:30:00,8.0,6.0,10.0,,10.0,
19,2020-04-07 05:45:00,5.0,5.0,10.0,,9.0,
20,2020-04-07 06:30:00,9.0,5.0,7.0,,10.0,0.0
21,2020-04-07 06:35:00,4.0,5.0,4.0,,10.0,
22,2020-04-07 06:45:00,2.0,2.0,7.0,,7.0,
23,2020-04-07 07:20:00,2.0,10.0,1.0,,2.0,
24,2020-04-07 07:35:00,7.0,1.0,5.0,,0.0,
25,2020-04-07 09:30:00,5.0,0.0,10.0,,10.0,
26,2020-04-07 10:05:00,6.0,10.0,5.0,,8.0,
27,2020-04-07 10:35:00,2.0,2.0,10.0,,9.0,
28,2020-04-07 11:05:00,3.0,1.0,9.0,,6.0,
29,2020-04-07 11:55:00,10.0,5.0,1.0,,0.0,
30,2020-04-07 12:35:00,5.0,2.0,10.0,,0.0,
31,2020-04-07 12:40:00,6.0,10.0,6.0,,7.0,
32,2020-04-07 12:55:00,8.0,1.0,3.0,,5.0,
33,2020-04-07 12:55:00,4.0,9.0,0.0,,4.0,
34,2020-04-07 13:25:00,8.0,1.0,0.0,,8.0,
35,2020-04-07 14:00:00,10.0,10.0,9.0,,6.0,
36,2020-04-07 14:10:00,2.0,4.0,5.0,,8.0,
37,2020-04-07 14:35:00,10.0,7.0,10.0,,8.0,
38,2020-04-07 14:50:00,7.0,10.0,0.0,,7.0,
39,2020-04-07 15:15:00,4.0,4.0,4.0,,1.0,
40,2020-04-07 15:25:00,10.0,9.0,5.0,,9.0,
41,2020-04-07 16:25:00,9.0,10.0,5.0,,3.0,0.0
42,2020-04-07 16:45:00,8.0,10.0,0.0,,10.0,0.0
43,2020-04-07 17:00:00,3.0,10.0,3.0,,7.0,
44,2020-04-07 17:20:00,4.0,8.0,10.0,,8.0,
45,2020-04-07 17:25:00,3.0,3.0,0.0,,10.0,
46,2020-04-07 19:30:00,4.0,6.0,1.0,,7.0,
47,2020-04-07 20:05:00,4.0,0.0,10.0,,9.0,
48,2020-04-07 20:35:00,4.0,10.0,10.0,,1.0,
49,2020-04-07 21:05:00,7.0,3.0,4.0,,2.0,
50,2020-04-07 22:30:00,5.0,4.0,6.0,,2.0,
51,2020-04-07 23:30:00,3.0,10.0,10.0,,3.0,
52,2020-04-07 23:35:00,1.0,5.0,3.0,,7.0,
