,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-06 00:10:00,0.0,2.0,10.0,,5.0,0.0
1,2020-04-06 00:15:00,10.0,4.0,7.0,,2.0,
2,2020-04-06 01:00:00,10.0,10.0,10.0,,10.0,
3,2020-04-06 01:05:00,0.0,10.0,4.0,,9.0,
4,2020-04-06 01:25:00,10.0,5.0,2.0,,4.0,
5,2020-04-06 01:35:00,1.0,10.0,7.0,,3.0,
6,2020-04-06 02:20:00,6.0,10.0,10.0,,1.0,0.0
7,2020-04-06 02:30:00,7.0,10.0,7.0,,10.0,1.0
8,2020-04-06 02:55:00,3.0,8.0,7.0,,0.0,0.0
9,2020-04-06 03:00:00,3.0,9.0,5.0,,1.0,
10,2020-04-06 03:35:00,4.0,5.0,10.0,,7.0,
11,2020-04-06 05:10:00,7.0,9.0,10.0,,3.0,
12,2020-04-06 05:20:00,10.0,6.0,4.0,,7.0,
13,2020-04-06 06:00:00,0.0,2.0,1.0,,10.0,
14,2020-04-06 06:40:00,4.0,10.0,10.0,,0.0,
15,2020-04-06 07:10:00,3.0,10.0,4.0,,2.0,
16,2020-04-06 07:25:00,10.0,0.0,3.0,,6.0,
17,2020-04-06 07:50:00,0.0,0.0,1.0,,10.0,
18,2020-04-06 07:50:00,0.0,5.0,3.0,,8.0,
19,2020-04-06 09:05:00,0.0,2.0,7.0,,10.0,
20,2020-04-06 09:10:00,4.0,10.0,0.0,,10.0,
21,2020-04-06 09:30:00,5.0,6.0,7.0,,4.0,
22,2020-04-06 09:55:00,8.0,4.0,6.0,,10.0,1.0
23,2020-04-06 10:35:00,5.0,10.0,8.0,,1.0,
24,2020-04-06 10:50:00,5.0,8.0,2.0,,10.0,
25,2020-04-06 11:05:00,10.0,6.0,10.0,,6.0,
26,2020-04-06 11:15:00,1.0,6.0,0.0,,1.0,
27,2020-04-06 11:30:00,9.0,5.0,1.0,,6.0,1.0
28,2020-04-06 11:35:00,5.0,10.0,6.0,,8.0,
