,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-07 00:05:00,-0.0,0.0,0.0,,2.0,0.0
1,2020-04-07 00:05:00,1.0,10.0,0.0,,5.0,
2,2020-04-07 00:05:00,10.0,8.0,10.0,,10.0,
3,2020-04-07 00:20:00,10.0,3.0,1.0,,3.0,0.0
4,2020-04-07 00:30:00,3.0,8.0,8.0,5.0,2.0,1.0
5,2020-04-07 00:50:00,10.0,3.0,3.0,,9.0,
6,2020-04-07 00:55:00,0.0,5.0,8.0,,2.0,
7,2020-04-07 01:05:00,10.0,2.0,10.0,,9.0,
8,2020-04-07 01:25:00,8.0,5.0,6.0,,5.0,
9,2020-04-07 01:35:00,8.0,5.0,7.0,,8.0,
10,2020-04-07 01:40:00,8.0,10.0,9.0,,2.0,
11,2020-04-07 01:55:00,9.0,9.0,1.0,,4.0,
12,2020-04-07 02:15:00,6.0,10.0,1.0,,10.0,
13,2020-04-07 02:20:00,9.0,9.0,8.0,,9.0,
14,2020-04-07 02:40:00,6.0,7.0,3.0,,1.0,0.0
15,2020-04-07 02:40:00,9.0,10.0,7.0,,4.0,
16,2020-04-07 03:00:00,9.0,10.0,1.0,,1.0,
17,2020-04-07 03:10:00,7.0,7.0,2.0,,10.0,0.0
18,2020-04-07 03:15:00,7.0,1.0,8.0,,0.0,
19,2020-04-07 03:40:00,8.0,2.0,10.0,,10.0,
20,2020-04-07 03:50:00,8.0,0.0,8.0,,10.0,
21,2020-04-07 03:55:00,9.0,1.0,6.0,,10.0,
22,2020-04-07 04:25:00,1.0,10.0,9.0,,10.0,
23,2020-04-07 04:30:00,6.0,9.0,1.0,,6.0,
24,2020-04-07 04:55:00,8.0,8.0,9.0,,2.0,
25,2020-04-07 05:30:00,9.0,4.0,0.0,,8.0,
26,2020-04-07 05:45:00,3.0,10.0,9.0,,9.0,
27,2020-04-07 06:50:00,9.0,6.0,1.0,,8.0,
28,2020-04-07 06:55:00,5.0,5.0,3.0,,7.0,
29,2020-04-07 06:55:00,10.0,1.0,2.0,,1.0,
30,2020-04-07 07:40:00,8.0,3.0,7.0,,1.0,
31,2020-04-07 08:20:00,5.0,8.0,4.0,,8.0,
32,2020-04-07 08:45:00,2.0,8.0,6.0,,1.0,
33,2020-04-07 09:25:00,4.0,7.0,0.0,,9.0,
34,2020-04-07 09:35:00,10.0,4.0,1.0,,2.0,1.0
35,2020-04-07 09:35:00,9.0,9.0,6.0,,5.0,
36,2020-04-07 10:05:00,2.0,5.0,2.0,,6.0,
37,2020-04-07 10:35:00,3.0,2.0,0.0,,4.0,
38,2020-04-07 11:25:00,9.0,8.0,8.0,7.0,3.0,
39,2020-04-07 11:55:00,2.0,8.0,2.0,,0.0,
40,2020-04-07 12:00:00,9.0,9.0,9.0,,0.0,
41,2020-04-07 12:10:00,10.0,6.0,8.0,,9.0,
42,2020-04-07 12:40:00,7.0,7.0,5.0,,6.0,
43,2020-04-07 12:45:00,7.0,6.0,9.0,,1.0,0.0
44,2020-04-07 12:55:00,0.0,10.0,8.0,,4.0,
45,2020-04-07 13:10:00,3.0,2.0,3.0,,2.0,
46,2020-04-07 13:25:00,0.0,1.0,10.0,,5.0,
47,2020-04-07 13:35:00,8.0,4.0,0.0,,5.0,
48,2020-04-07 14:10:00,0.0,10.0,5.0,,2.0,
49,2020-04-07 14:10:00,3.0,3.0,10.0,,4.0,
50,2020-04-07 14:10:00,2.0,2.0,8.0,,0.0,
51,2020-04-07 15:05:00,4.0,1.0,7.0,,5.0,
52,2020-04-07 15:05:00,2.0,5.0,8.0,,9.0,
53,2020-04-07 15:20:00,10.0,4.0,5.0,,8.0,
54,2020-04-07 15:30:00,4.0,0.0,8.0,4.0,4.0,
55,2020-04-07 15:40:00,2.0,2.0,1.0,,2.0,
56,2020-04-07 15:40:00,10.0,3.0,9.0,,4.0,
57,2020-04-07 15:45:00,7.0,4.0,9.0,,0.0,
58,2020-04-07 15:45:00,10.0,2.0,2.0,,5.0,
59,2020-04-07 15:50:00,8.0,5.0,7.0,,6.0,
60,2020-04-07 16:45:00,9.0,8.0,9.0,,8.0,
61,2020-04-07 16:45:00,8.0,3.0,4.0,,4.0,1.0
62,2020-04-07 17:05:00,10.0,4.0,5.0,,1.0,
63,2020-04-07 17:20:00,6.0,10.0,5.0,,2.0,
64,2020-04-07 17:20:00,0.0,2.0,6.0,,7.0,
65,2020-04-07 18:10:00,1.0,0.0,4.0,,9.0,
66,2020-04-07 18:30:00,3.0,10.0,8.0,,9.0,
67,2020-04-07 18:30:00,6.0,9.0,9.0,,0.0,
68,2020-04-07 18:35:00,9.0,2.0,7.0,,2.0,
69,2020-04-07 19:00:00,9.0,4.0,5.0,,3.0,
70,2020-04-07 19:15:00,1.0,7.0,1.0,,1.0,1.0
71,2020-04-07 19:20:00,10.0,8.0,7.0,,3.0,
72,2020-04-07 19:40:00,2.0,0.0,4.0,,1.0,0.0
73,2020-04-07 19:40:00,0.0,8.0,2.0,,3.0,
74,2020-04-07 19:45:00,1.0,6.0,10.0,,0.0,1.0
75,2020-04-07 20:20:00,7.0,9.0,2.0,,7.0,
76,2020-04-07 20:30:00,8.0,6.0,0.0,,7.0,
77,2020-04-07 20:45:00,8.0,1.0,8.0,,10.0,
78,2020-04-07 21:00:00,7.0,2.0,1.0,,10.0,
79,2020-04-07 21:05:00,6.0,10.0,6.0,,6.0,1.0
80,2020-04-07 21:10:00,6.0,0.0,6.0,,10.0,
81,2020-04-07 21:25:00,8.0,6.0,9.0,,4.0,0.0
82,2020-04-07 21:30:00,10.0,0.0,0.0,,7.0,
83,2020-04-07 21:55:00,10.0,3.0,4.0,,8.0,
84,2020-04-07 22:05:00,10.0,2.0,0.0,,4.0,
85,2020-04-07 22:15:00,1.0,7.0,10.0,,9.0,
86,2020-04-07 22:20:00,9.0,10.0,10.0,,0.0,1.0
87,2020-04-07 22:40:00,3.0,3.0,2.0,,8.0,
88,2020-04-07 23:00:00,6.0,6.0,10.0,,10.0,1.0
89,2020-04-07 23:15:00,3.0,0.0,1.0,,8.0,
90,2020-04-07 23:25:00,1.0,7.0,4.0,,10.0,
91,2020-04-07 23:30:00,3.0,10.0,4.0,,4.0,
92,2020-04-07 23:45:00,1.0,4.0,6.0,,4.0,
93,2020-04-07 23:55:00,1.0,6.0,2.0,,10.0,
