,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-06 00:05:00,10.0,4.0,1.0,,1.0,
1,2020-04-06 00:50:00,2.0,3.0,0.0,,9.0,
2,2020-04-06 00:50:00,4.0,2.0,10.0,,3.0,
3,2020-04-06 00:55:00,7.0,8.0,4.0,,1.0,
4,2020-04-06 01:00:00,10.0,5.0,10.0,,7.0,
5,2020-04-06 01:00:00,8.0,7.0,0.0,,0.0,0.0
6,2020-04-06 01:15:00,4.0,10.0,5.0,,10.0,
7,2020-04-06 01:25:00,7.0,10.0,2.0,,1.0,
8,2020-04-06 01:25:00,2.0,5.0,10.0,,4.0,
9,2020-04-06 02:05:00,1.0,5.0,1.0,,0.0,
10,2020-04-06 02:25:00,8.0,10.0,10.0,,2.0,
11,2020-04-06 02:40:00,5.0,5.0,10.0,,4.0,
12,2020-04-06 03:00:00,8.0,8.0,1.0,,5.0,
13,2020-04-06 03:10:00,10.0,3.0,6.0,,2.0,
14,2020-04-06 03:50:00,10.0,0.0,10.0,,1.0,
15,2020-04-06 04:05:00,8.0,4.0,9.0,,10.0,
16,2020-04-06 04:15:00,7.0,1.0,10.0,,1.0,0.0
17,2020-04-06 04:25:00,3.0,8.0,5.0,,10.0,
18,2020-04-06 04:30:00,7.0,10.0,4.0,,5.0,
19,2020-04-06 04:35:00,10.0,1.0,10.0,,2.0,
20,2020-04-06 04:50:00,3.0,7.0,7.0,,10.0,
21,2020-04-06 04:55:00,6.0,7.0,6.0,,7.0,
22,2020-04-06 05:20:00,1.0,4.0,0.0,,6.0,
23,2020-04-06 05:45:00,4.0,8.0,8.0,,7.0,
24,2020-04-06 05:55:00,1.0,2.0,1.0,,9.0,
25,2020-04-06 06:00:00,7.0,1.0,1.0,,6.0,1.0
26,2020-04-06 06:05:00,5.0,8.0,4.0,,8.0,
27,2020-04-06 06:15:00,4.0,7.0,10.0,,10.0,0.0
28,2020-04-06 06:15:00,3.0,3.0,10.0,,3.0,
29,2020-04-06 06:35:00,0.0,8.0,9.0,,10.0,
30,2020-04-06 07:10:00,6.0,7.0,9.0,,0.0,
31,2020-04-06 07:15:00,2.0,10.0,9.0,,0.0,
32,2020-04-06 07:25:00,2.0,7.0,1.0,,6.0,
33,2020-04-06 07:25:00,1.0,2.0,7.0,,7.0,
34,2020-04-06 07:30:00,0.0,9.0,5.0,,10.0,1.0
35,2020-04-06 07:40:00,5.0,2.0,2.0,,3.0,
36,2020-04-06 07:50:00,8.0,2.0,7.0,,1.0,
37,2020-04-06 07:50:00,3.0,9.0,8.0,,2.0,
38,2020-04-06 08:05:00,10.0,10.0,10.0,,8.0,
39,2020-04-06 08:10:00,0.0,7.0,9.0,,2.0,
40,2020-04-06 08:20:00,10.0,2.0,9.0,,4.0,
41,2020-04-06 08:30:00,1.0,1.0,10.0,,0.0,0.0
42,2020-04-06 08:35:00,3.0,0.0,4.0,,5.0,
43,2020-04-06 08:40:00,5.0,0.0,4.0,,4.0,
44,2020-04-06 09:00:00,7.0,0.0,4.0,,10.0,
45,2020-04-06 09:00:00,3.0,1.0,0.0,,6.0,
46,2020-04-06 09:10:00,10.0,10.0,10.0,,10.0,
47,2020-04-06 09:20:00,2.0,10.0,8.0,,9.0,
48,2020-04-06 09:50:00,9.0,10.0,6.0,,6.0,
49,2020-04-06 10:10:00,5.0,7.0,2.0,,1.0,
50,2020-04-06 10:45:00,8.0,10.0,0.0,,8.0,
51,2020-04-06 10:50:00,4.0,3.0,6.0,,3.0,
52,2020-04-06 10:50:00,10.0,2.0,2.0,,4.0,0.0
53,2020-04-06 11:05:00,2.0,8.0,6.0,,9.0,
54,2020-04-06 11:05:00,5.0,0.0,2.0,,3.0,0.0
55,2020-04-06 11:40:00,0.0,8.0,0.0,,8.0,
56,2020-04-06 11:45:00,2.0,2.0,9.0,,6.0,
57,2020-04-06 11:50:00,4.0,10.0,8.0,,10.0,
58,2020-04-06 12:00:00,7.0,10.0,10.0,,4.0,0.0
59,2020-04-06 12:05:00,5.0,1.0,9.0,,7.0,
60,2020-04-06 12:15:00,9.0,8.0,8.0,,3.0,
61,2020-04-06 12:35:00,4.0,0.0,5.0,,10.0,
62,2020-04-06 12:55:00,10.0,8.0,10.0,,0.0,
63,2020-04-06 12:55:00,6.0,8.0,8.0,,2.0,
64,2020-04-06 13:20:00,5.0,6.0,4.0,,3.0,
65,2020-04-06 13:40:00,10.0,1.0,5.0,,10.0,
66,2020-04-06 14:10:00,10.0,1.0,4.0,,5.0,1.0
67,2020-04-06 14:10:00,2.0,10.0,2.0,,0.0,1.0
68,2020-04-06 14:15:00,10.0,5.0,7.0,,1.0,
69,2020-04-06 14:35:00,2.0,5.0,1.0,,6.0,
70,2020-04-06 14:35:00,0.0,0.0,-0.0,,2.0,1.0
71,2020-04-06 14:35:00,0.0,0.0,1.0,,2.0,0.0
72,2020-04-06 14:40:00,10.0,7.0,1.0,,4.0,0.0
73,2020-04-06 14:40:00,9.0,6.0,8.0,,10.0,0.0
74,2020-04-06 14:45:00,0.0,0.0,1.0,,2.0,0.0
75,2020-04-06 14:45:00,0.0,0.0,-0.0,,2.0,0.0
76,2020-04-06 14:50:00,1.0,0.0,-0.0,,3.0,1.0
77,2020-04-06 14:55:00,6.0,10.0,0.0,,7.0,
78,2020-04-06 15:00:00,-0.0,-0.0,-0.0,,2.0,1.0
79,2020-04-06 15:00:00,-0.0,1.0,1.0,,1.0,-0.0
80,2020-04-06 15:00:00,1.0,1.0,0.0,,2.0,0.0
81,2020-04-06 15:00:00,3.0,6.0,3.0,,5.0,
82,2020-04-06 15:10:00,6.0,6.0,10.0,,4.0,0.0
83,2020-04-06 15:15:00,0.0,0.0,0.0,,4.0,-0.0
84,2020-04-06 15:15:00,2.0,1.0,1.0,,2.0,2.0
85,2020-04-06 15:20:00,1.0,0.0,1.0,,2.0,0.0
86,2020-04-06 15:25:00,10.0,0.0,3.0,,10.0,
87,2020-04-06 15:25:00,0.0,-0.0,0.0,,1.0,-0.0
88,2020-04-06 15:25:00,2.0,1.0,6.0,,0.0,
89,2020-04-06 15:35:00,7.0,0.0,9.0,,3.0,
90,2020-04-06 15:45:00,0.0,1.0,-0.0,,2.0,0.0
91,2020-04-06 15:50:00,0.0,1.0,0.0,,2.0,1.0
92,2020-04-06 15:50:00,8.0,6.0,9.0,,0.0,0.0
93,2020-04-06 16:00:00,8.0,1.0,6.0,,2.0,
94,2020-04-06 16:00:00,0.0,2.0,1.0,,0.0,-0.0
95,2020-04-06 16:00:00,0.0,0.0,0.0,,2.0,0.0
96,2020-04-06 16:00:00,1.0,0.0,1.0,,2.0,1.0
