,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,4/8/2020 0:05,7.0,5,7,,9.0,0.0
1,4/8/2020 0:25,5.0,3,8,,8.0,
2,4/8/2020 0:35,2.0,4,0,,7.0,
3,4/8/2020 1:25,6.0,7,10,,0.0,
4,4/8/2020 1:55,4.0,10,9,,7.0,
5,4/8/2020 2:00,7.0,10,10,,10.0,0.0
6,4/8/2020 2:05,0.0,0,1,,4.0,
7,4/8/2020 2:10,10.0,5,1,,4.0,
8,4/8/2020 2:15,2.0,10,1,,2.0,
9,4/8/2020 2:40,4.0,0,8,,4.0,
10,4/8/2020 2:50,10.0,5,5,,10.0,
11,4/8/2020 3:15,2.0,6,10,,10.0,
12,4/8/2020 3:35,10.0,9,2,,6.0,
13,4/8/2020 3:35,9.0,7,1,,1.0,
14,4/8/2020 3:40,0.0,7,2,,10.0,
15,4/8/2020 3:55,2.0,10,10,,1.0,1.0
16,4/8/2020 4:25,0.0,7,5,,5.0,
17,4/8/2020 4:40,7.0,0,7,,3.0,
18,4/8/2020 4:55,1.0,8,10,,5.0,
19,4/8/2020 5:05,3.0,7,7,,6.0,0.0
20,4/8/2020 5:30,4.0,1,8,,7.0,
21,4/8/2020 5:35,7.0,10,3,,7.0,
22,4/8/2020 5:45,9.0,7,4,,2.0,
23,4/8/2020 6:35,1.0,6,8,,1.0,
24,4/8/2020 6:35,8.0,1,1,,10.0,
25,4/8/2020 6:55,5.0,3,5,,6.0,
26,4/8/2020 7:50,5.0,0,10,,1.0,
27,4/8/2020 8:35,7.0,1,5,,4.0,1.0
28,4/8/2020 8:35,6.0,9,6,,8.0,2.0
29,4/8/2020 8:35,7.0,9,6,,7.0,2.0
30,4/8/2020 8:35,7.0,9,6,,7.0,1.0
31,4/8/2020 8:35,6.0,8,6,,7.0,1.0
32,4/8/2020 8:35,5.0,9,5,,7.0,2.0
33,4/8/2020 8:35,6.0,10,6,,7.0,3.0
34,4/8/2020 8:35,5.0,9,6,,6.0,2.0
35,4/8/2020 8:35,5.0,9,6,,7.0,2.0
36,4/8/2020 8:35,6.0,10,6,,7.0,1.0
37,4/8/2020 8:35,6.0,9,7,,7.0,2.0
38,4/8/2020 8:35,6.0,9,4,,7.0,1.0
39,4/8/2020 8:35,6.0,9,6,,7.0,2.0
40,4/8/2020 8:35,6.0,9,6,,7.0,0.0
41,4/8/2020 8:35,5.0,8,6,,7.0,2.0
42,4/8/2020 8:35,6.0,8,6,,6.0,3.0
43,4/8/2020 8:35,6.0,8,6,,7.0,3.0
44,4/8/2020 8:35,7.0,9,6,,6.0,2.0
45,4/8/2020 8:35,7.0,8,5,,7.0,1.0
46,4/8/2020 8:35,7.0,10,6,,7.0,2.0
47,4/8/2020 8:35,5.0,9,6,,6.0,1.0
48,4/8/2020 8:35,5.0,9,6,,6.0,2.0
49,4/8/2020 8:35,5.0,8,6,,7.0,3.0
50,4/8/2020 8:35,6.0,9,7,,7.0,3.0
51,4/8/2020 8:35,6.0,10,7,,8.0,1.0
52,4/8/2020 8:35,7.0,10,7,,7.0,2.0
53,4/8/2020 8:35,6.0,9,6,,7.0,4.0
54,4/8/2020 8:35,6.0,8,6,,7.0,2.0
55,4/8/2020 8:35,5.0,10,5,,7.0,2.0
56,4/8/2020 8:35,6.0,10,6,,7.0,1.0
57,4/8/2020 8:35,6.0,8,6,,7.0,2.0
58,4/8/2020 8:35,5.0,8,7,,7.0,2.0
59,4/8/2020 8:35,7.0,9,4,,7.0,2.0
60,4/8/2020 8:35,7.0,8,7,,7.0,3.0
61,4/8/2020 8:35,7.0,9,7,,8.0,2.0
62,4/8/2020 8:35,6.0,10,5,,7.0,1.0
63,4/8/2020 8:35,7.0,9,6,,7.0,3.0
64,4/8/2020 8:35,6.0,9,6,,6.0,3.0
65,4/8/2020 8:35,5.0,8,5,,7.0,2.0
66,4/8/2020 8:35,5.0,10,6,,7.0,1.0
67,4/8/2020 8:35,5.0,10,6,,7.0,1.0
68,4/8/2020 8:35,6.0,9,6,,7.0,3.0
69,4/8/2020 8:35,6.0,8,5,,8.0,2.0
70,4/8/2020 8:35,5.0,9,5,,8.0,2.0
71,4/8/2020 8:35,5.0,9,6,,6.0,1.0
72,4/8/2020 8:35,6.0,9,6,,6.0,2.0
73,4/8/2020 8:35,6.0,10,6,,7.0,2.0
74,4/8/2020 8:35,6.0,9,7,,7.0,2.0
75,4/8/2020 8:35,6.0,9,6,,7.0,2.0
