,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,4/10/2020 0:00,3.0,3,2,10.0,7.0,
1,4/10/2020 0:45,0.0,10,10,0.0,10.0,
2,4/10/2020 0:55,9.0,6,10,2.0,7.0,
3,4/10/2020 1:40,7.0,5,0,8.0,5.0,
4,4/10/2020 2:30,6.0,0,4,2.0,4.0,
5,4/10/2020 2:40,9.0,0,10,0.0,9.0,
6,4/10/2020 3:30,1.0,3,1,5.0,7.0,
7,4/10/2020 3:45,6.0,0,4,10.0,10.0,
8,4/10/2020 3:55,2.0,10,1,8.0,9.0,
9,4/10/2020 4:35,10.0,1,3,5.0,1.0,1.0
10,4/10/2020 5:35,0.0,2,2,5.0,4.0,
11,4/10/2020 5:45,4.0,1,8,10.0,7.0,
12,4/10/2020 5:50,0.0,5,10,7.0,7.0,
13,4/10/2020 6:40,1.0,6,1,4.0,7.0,
14,4/10/2020 6:55,6.0,4,0,1.0,10.0,
15,4/10/2020 7:15,10.0,5,8,4.0,8.0,
16,4/10/2020 7:30,0.0,0,9,3.0,9.0,
17,4/10/2020 7:40,2.0,4,2,5.0,5.0,
18,4/10/2020 8:00,10.0,7,0,8.0,5.0,
19,4/10/2020 8:10,2.0,0,0,7.0,3.0,
20,4/10/2020 8:25,3.0,6,8,10.0,3.0,
21,4/10/2020 8:45,6.0,6,0,3.0,6.0,1.0
22,4/10/2020 8:55,3.0,6,8,9.0,10.0,
23,4/10/2020 9:10,3.0,2,1,10.0,2.0,
24,4/10/2020 9:45,2.0,10,9,2.0,10.0,0.0
25,4/10/2020 9:50,4.0,10,3,10.0,7.0,
26,4/10/2020 9:50,0.0,10,0,7.0,0.0,
27,4/10/2020 11:00,5.0,0,4,10.0,8.0,
28,4/10/2020 11:00,4.0,1,2,0.0,8.0,
29,4/10/2020 11:35,10.0,5,5,10.0,4.0,
30,4/10/2020 11:35,2.0,7,5,10.0,3.0,
31,4/10/2020 12:25,0.0,0,8,10.0,6.0,1.0
32,4/10/2020 12:30,1.0,0,3,5.0,10.0,
33,4/10/2020 12:30,9.0,2,6,2.0,10.0,
34,4/10/2020 12:45,7.0,10,6,9.0,10.0,
35,4/10/2020 14:20,10.0,10,3,3.0,2.0,
36,4/10/2020 15:05,1.0,7,5,10.0,5.0,1.0
37,4/10/2020 15:20,4.0,3,1,2.0,4.0,
38,4/10/2020 15:30,8.0,6,8,3.0,3.0,
39,4/10/2020 15:35,3.0,10,10,9.0,6.0,
40,4/10/2020 16:05,10.0,10,7,8.0,0.0,
41,4/10/2020 16:50,5.0,4,7,2.0,3.0,1.0
42,4/10/2020 17:00,0.0,0,7,3.0,7.0,
43,4/10/2020 17:15,6.0,8,6,7.0,3.0,
44,4/10/2020 17:20,0.0,5,3,7.0,2.0,
45,4/10/2020 17:20,6.0,10,3,7.0,7.0,
46,4/10/2020 17:40,2.0,2,0,8.0,9.0,
47,4/10/2020 17:55,0.0,6,2,9.0,10.0,
48,4/10/2020 18:20,6.0,6,10,10.0,5.0,
49,4/10/2020 18:20,2.0,6,9,6.0,1.0,
50,4/10/2020 18:45,9.0,10,4,1.0,1.0,
51,4/10/2020 18:45,3.0,2,1,3.0,1.0,
52,4/10/2020 19:05,0.0,1,0,4.0,0.0,
53,4/10/2020 19:10,8.0,10,4,6.0,10.0,
54,4/10/2020 19:20,7.0,10,10,6.0,5.0,
55,4/10/2020 19:25,10.0,3,3,5.0,9.0,
56,4/10/2020 19:25,7.0,10,10,5.0,6.0,
57,4/10/2020 19:30,5.0,8,7,3.0,10.0,
58,4/10/2020 19:40,10.0,7,7,1.0,3.0,0.0
59,4/10/2020 20:45,4.0,4,10,10.0,10.0,
60,4/10/2020 21:05,8.0,4,6,5.0,1.0,
61,4/10/2020 21:10,6.0,1,7,8.0,6.0,
62,4/10/2020 21:15,7.0,9,10,10.0,8.0,
63,4/10/2020 21:20,1.0,0,1,6.0,5.0,
64,4/10/2020 21:25,10.0,6,3,4.0,5.0,
65,4/10/2020 21:50,5.0,6,4,8.0,2.0,
66,4/10/2020 22:35,3.0,9,8,5.0,1.0,1.0
67,4/10/2020 22:50,1.0,9,4,10.0,9.0,
68,4/10/2020 23:50,4.0,2,3,1.0,7.0,
