,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-07 00:15:00,10.0,0.0,10.0,,2.0,1.0
1,2020-04-07 00:15:00,6.0,10.0,4.0,,3.0,
2,2020-04-07 00:30:00,4.0,0.0,9.0,,0.0,
3,2020-04-07 01:30:00,3.0,10.0,1.0,,1.0,
4,2020-04-07 02:25:00,10.0,3.0,0.0,,5.0,
5,2020-04-07 02:45:00,5.0,5.0,5.0,,10.0,
6,2020-04-07 03:00:00,10.0,8.0,10.0,,0.0,0.0
7,2020-04-07 03:50:00,9.0,9.0,6.0,,10.0,1.0
8,2020-04-07 03:55:00,0.0,5.0,0.0,,3.0,
9,2020-04-07 04:00:00,10.0,6.0,8.0,,2.0,
10,2020-04-07 04:00:00,2.0,3.0,7.0,,0.0,1.0
11,2020-04-07 05:35:00,1.0,8.0,10.0,2.0,10.0,
12,2020-04-07 06:15:00,8.0,1.0,9.0,,4.0,
13,2020-04-07 06:15:00,9.0,4.0,8.0,,10.0,
14,2020-04-07 06:35:00,2.0,0.0,7.0,,5.0,1.0
15,2020-04-07 07:45:00,4.0,4.0,3.0,,4.0,
16,2020-04-07 08:30:00,8.0,9.0,2.0,,0.0,
17,2020-04-07 08:45:00,9.0,5.0,10.0,,1.0,1.0
18,2020-04-07 09:10:00,5.0,7.0,10.0,,0.0,0.0
19,2020-04-07 09:40:00,4.0,6.0,3.0,,8.0,
20,2020-04-07 11:05:00,3.0,5.0,10.0,,10.0,1.0
21,2020-04-07 11:15:00,6.0,4.0,9.0,,9.0,
22,2020-04-07 12:55:00,4.0,1.0,5.0,,5.0,
23,2020-04-07 13:45:00,10.0,8.0,10.0,2.0,1.0,
24,2020-04-07 13:55:00,0.0,10.0,7.0,,9.0,
25,2020-04-07 14:10:00,4.0,8.0,1.0,,4.0,
26,2020-04-07 14:25:00,2.0,10.0,10.0,,10.0,
27,2020-04-07 14:40:00,4.0,1.0,2.0,,3.0,
28,2020-04-07 14:40:00,1.0,1.0,3.0,,7.0,
29,2020-04-07 15:05:00,8.0,9.0,9.0,,10.0,
30,2020-04-07 15:05:00,2.0,0.0,1.0,,9.0,
31,2020-04-07 15:55:00,7.0,8.0,1.0,,3.0,
32,2020-04-07 16:35:00,6.0,4.0,10.0,,10.0,
33,2020-04-07 17:00:00,2.0,5.0,9.0,,9.0,
34,2020-04-07 17:05:00,9.0,3.0,0.0,,0.0,
35,2020-04-07 17:15:00,1.0,7.0,9.0,,5.0,
36,2020-04-07 17:15:00,5.0,6.0,10.0,,3.0,
37,2020-04-07 17:35:00,9.0,10.0,7.0,,9.0,
38,2020-04-07 18:20:00,9.0,9.0,7.0,,1.0,1.0
39,2020-04-07 19:40:00,10.0,3.0,10.0,,10.0,
40,2020-04-07 20:35:00,4.0,3.0,4.0,,10.0,
41,2020-04-07 21:40:00,4.0,10.0,6.0,,10.0,
42,2020-04-07 21:45:00,8.0,1.0,9.0,,8.0,
43,2020-04-07 21:50:00,7.0,8.0,10.0,,4.0,
44,2020-04-07 22:50:00,5.0,10.0,1.0,,7.0,
45,2020-04-07 23:10:00,6.0,9.0,10.0,,3.0,
46,2020-04-07 23:15:00,3.0,5.0,5.0,,2.0,
47,2020-04-07 23:35:00,8.0,3.0,2.0,,4.0,
48,2020-04-07 23:45:00,10.0,7.0,9.0,,7.0,
49,2020-04-07 23:55:00,10.0,5.0,2.0,,10.0,
