,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,4/9/2020 0:30,1.0,5,8,,0.0,1.0
1,4/9/2020 0:40,0.0,0,8,,4.0,
2,4/9/2020 1:00,1.0,6,3,,6.0,
3,4/9/2020 1:25,5.0,10,7,,2.0,
4,4/9/2020 1:40,0.0,4,9,,0.0,
5,4/9/2020 1:45,1.0,10,7,,6.0,0.0
6,4/9/2020 2:05,6.0,1,4,,6.0,
7,4/9/2020 2:10,0.0,7,1,,3.0,
8,4/9/2020 2:20,5.0,10,7,,6.0,0.0
9,4/9/2020 2:40,2.0,0,1,,4.0,0.0
10,4/9/2020 3:35,7.0,7,3,,9.0,
11,4/9/2020 3:35,2.0,7,0,,10.0,
12,4/9/2020 3:45,5.0,2,6,4.0,1.0,
13,4/9/2020 3:45,0.0,3,8,,7.0,0.0
14,4/9/2020 4:25,8.0,4,2,,10.0,
15,4/9/2020 5:35,7.0,5,6,,10.0,
16,4/9/2020 5:50,7.0,10,0,,10.0,
17,4/9/2020 6:40,2.0,10,5,,8.0,
18,4/9/2020 6:55,0.0,9,0,,10.0,
19,4/9/2020 7:00,6.0,10,6,,6.0,1.0
20,4/9/2020 7:55,4.0,3,4,,0.0,
21,4/9/2020 8:35,7.0,2,3,,1.0,0.0
22,4/9/2020 8:55,3.0,5,10,,5.0,0.0
23,4/9/2020 9:05,9.0,3,5,,1.0,
24,4/9/2020 9:50,10.0,10,2,,1.0,1.0
25,4/9/2020 9:55,0.0,9,10,,6.0,0.0
26,4/9/2020 10:05,5.0,6,7,,4.0,
27,4/9/2020 10:15,2.0,8,8,,4.0,
28,4/9/2020 10:20,6.0,0,9,,4.0,
29,4/9/2020 11:15,7.0,1,5,,5.0,
30,4/9/2020 12:25,1.0,4,3,,2.0,0.0
31,4/9/2020 12:50,7.0,8,2,,5.0,0.0
32,4/9/2020 15:00,3.0,2,7,,3.0,1.0
33,4/9/2020 15:00,2.0,1,6,,4.0,1.0
34,4/9/2020 15:00,3.0,2,6,,2.0,1.0
35,4/9/2020 15:00,2.0,1,6,1.0,2.0,1.0
36,4/9/2020 15:00,2.0,2,5,4.0,4.0,0.0
37,4/9/2020 15:00,2.0,1,5,,2.0,1.0
38,4/9/2020 15:00,3.0,2,7,,3.0,2.0
39,4/9/2020 15:00,3.0,2,5,,4.0,1.0
40,4/9/2020 15:00,3.0,2,6,,4.0,2.0
41,4/9/2020 15:00,4.0,2,6,,3.0,1.0
42,4/9/2020 15:00,3.0,3,5,2.0,2.0,1.0
43,4/9/2020 15:05,2.0,2,5,,4.0,3.0
