,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,4/10/2020 0:00,10.0,9,10,6.0,7.0,
1,4/10/2020 0:00,9.0,3,6,5.0,6.0,1.0
2,4/10/2020 0:00,9.0,4,7,5.0,7.0,1.0
3,4/10/2020 0:05,10.0,1,5,5.0,10.0,
4,4/10/2020 0:10,1.0,7,1,0.0,3.0,
5,4/10/2020 0:20,9.0,2,6,5.0,6.0,1.0
6,4/10/2020 0:25,10.0,1,7,3.0,6.0,
7,4/10/2020 0:30,10.0,1,1,9.0,8.0,1.0
8,4/10/2020 0:40,4.0,7,3,0.0,4.0,
9,4/10/2020 0:45,6.0,5,8,3.0,2.0,0.0
10,4/10/2020 0:55,7.0,7,3,0.0,10.0,
11,4/10/2020 0:55,8.0,2,5,3.0,6.0,0.0
12,4/10/2020 1:00,2.0,3,2,9.0,3.0,
13,4/10/2020 1:05,5.0,1,8,10.0,6.0,
14,4/10/2020 1:10,10.0,7,1,7.0,8.0,
15,4/10/2020 1:15,0.0,1,5,7.0,10.0,0.0
16,4/10/2020 1:30,5.0,1,4,6.0,2.0,
17,4/10/2020 1:40,7.0,0,10,9.0,1.0,
18,4/10/2020 1:40,6.0,1,5,6.0,3.0,
19,4/10/2020 1:40,8.0,1,2,0.0,8.0,
20,4/10/2020 1:40,6.0,10,10,2.0,3.0,
21,4/10/2020 1:40,8.0,2,4,5.0,5.0,0.0
22,4/10/2020 1:55,10.0,2,5,4.0,6.0,0.0
23,4/10/2020 2:00,9.0,2,4,3.0,7.0,1.0
24,4/10/2020 2:05,3.0,4,6,1.0,6.0,
25,4/10/2020 2:10,9.0,3,5,4.0,7.0,0.0
26,4/10/2020 2:25,9.0,10,7,9.0,9.0,
27,4/10/2020 2:35,6.0,0,7,4.0,2.0,
28,4/10/2020 2:55,10.0,4,5,4.0,6.0,0.0
29,4/10/2020 3:00,10.0,10,7,3.0,3.0,
30,4/10/2020 3:00,10.0,5,2,7.0,10.0,0.0
31,4/10/2020 3:00,9.0,7,10,10.0,7.0,1.0
32,4/10/2020 3:10,8.0,2,1,2.0,5.0,
33,4/10/2020 3:20,10.0,10,8,7.0,10.0,1.0
34,4/10/2020 3:30,4.0,0,5,5.0,10.0,
35,4/10/2020 3:30,1.0,2,10,2.0,6.0,
36,4/10/2020 3:30,5.0,10,9,3.0,0.0,
37,4/10/2020 3:45,9.0,7,7,4.0,0.0,
38,4/10/2020 3:55,4.0,10,1,0.0,6.0,
39,4/10/2020 4:00,10.0,7,8,4.0,8.0,
40,4/10/2020 4:15,9.0,6,7,10.0,0.0,
41,4/10/2020 4:15,6.0,2,2,2.0,10.0,
42,4/10/2020 4:15,3.0,7,2,10.0,10.0,
43,4/10/2020 4:25,0.0,7,3,4.0,8.0,
44,4/10/2020 4:30,1.0,5,9,10.0,10.0,
45,4/10/2020 4:45,4.0,5,10,5.0,1.0,
46,4/10/2020 4:45,9.0,5,2,3.0,2.0,
47,4/10/2020 4:45,9.0,9,1,4.0,6.0,
48,4/10/2020 5:25,7.0,7,3,8.0,1.0,
49,4/10/2020 5:30,3.0,4,0,4.0,10.0,
50,4/10/2020 6:05,7.0,0,4,4.0,10.0,
51,4/10/2020 6:10,5.0,7,7,4.0,10.0,
52,4/10/2020 6:15,5.0,7,2,2.0,1.0,
53,4/10/2020 6:25,9.0,10,9,4.0,1.0,
54,4/10/2020 6:30,3.0,6,10,9.0,1.0,
55,4/10/2020 6:40,10.0,3,3,10.0,10.0,0.0
56,4/10/2020 6:45,0.0,2,3,1.0,10.0,
57,4/10/2020 6:50,7.0,0,8,10.0,10.0,1.0
58,4/10/2020 6:50,7.0,6,8,5.0,10.0,
59,4/10/2020 6:50,5.0,10,0,1.0,0.0,1.0
60,4/10/2020 6:50,4.0,3,0,5.0,6.0,0.0
61,4/10/2020 7:00,2.0,1,6,0.0,9.0,1.0
62,4/10/2020 7:00,10.0,4,10,5.0,7.0,
63,4/10/2020 7:05,0.0,10,6,8.0,4.0,1.0
64,4/10/2020 7:10,10.0,0,1,7.0,10.0,
65,4/10/2020 7:15,9.0,2,8,6.0,9.0,0.0
66,4/10/2020 7:15,1.0,4,9,9.0,5.0,
67,4/10/2020 7:25,8.0,4,0,5.0,1.0,0.0
68,4/10/2020 7:35,7.0,2,10,8.0,8.0,
69,4/10/2020 7:45,2.0,10,7,5.0,10.0,
70,4/10/2020 7:50,8.0,9,10,10.0,3.0,
71,4/10/2020 7:50,5.0,10,2,0.0,8.0,
72,4/10/2020 7:50,1.0,10,10,6.0,0.0,
73,4/10/2020 8:20,3.0,0,1,3.0,3.0,
74,4/10/2020 8:20,6.0,6,1,6.0,0.0,
75,4/10/2020 8:30,10.0,8,10,0.0,9.0,
76,4/10/2020 8:30,10.0,5,10,10.0,3.0,1.0
77,4/10/2020 8:40,6.0,6,4,1.0,4.0,
78,4/10/2020 8:45,9.0,1,6,10.0,10.0,
79,4/10/2020 8:45,6.0,0,3,7.0,5.0,
80,4/10/2020 8:55,0.0,10,10,2.0,10.0,
81,4/10/2020 8:55,3.0,5,1,7.0,5.0,
82,4/10/2020 9:05,2.0,6,6,7.0,2.0,
83,4/10/2020 9:10,9.0,10,10,10.0,8.0,
84,4/10/2020 9:20,0.0,10,2,5.0,7.0,1.0
85,4/10/2020 9:30,6.0,4,5,10.0,6.0,
86,4/10/2020 9:30,2.0,1,6,10.0,2.0,
87,4/10/2020 9:40,9.0,5,3,0.0,0.0,
88,4/10/2020 10:20,1.0,2,7,9.0,7.0,
89,4/10/2020 10:20,10.0,0,0,7.0,10.0,
90,4/10/2020 10:25,10.0,3,4,6.0,8.0,
91,4/10/2020 10:25,1.0,8,5,10.0,3.0,
92,4/10/2020 10:25,8.0,2,4,0.0,8.0,
93,4/10/2020 10:50,10.0,3,0,9.0,10.0,
94,4/10/2020 11:00,5.0,7,6,3.0,0.0,
95,4/10/2020 11:05,9.0,9,4,5.0,10.0,
96,4/10/2020 11:20,7.0,9,7,8.0,8.0,
97,4/10/2020 11:25,6.0,7,4,4.0,3.0,
98,4/10/2020 11:30,7.0,5,6,3.0,5.0,
99,4/10/2020 11:35,7.0,10,0,4.0,5.0,
100,4/10/2020 11:40,9.0,7,10,1.0,9.0,
101,4/10/2020 11:40,1.0,9,5,8.0,1.0,
102,4/10/2020 11:45,8.0,2,8,6.0,10.0,
103,4/10/2020 11:45,5.0,5,6,3.0,10.0,
104,4/10/2020 12:10,5.0,8,7,5.0,3.0,
105,4/10/2020 12:20,3.0,0,2,1.0,3.0,
106,4/10/2020 12:45,3.0,10,10,2.0,4.0,1.0
107,4/10/2020 12:45,9.0,5,1,1.0,9.0,0.0
108,4/10/2020 12:50,2.0,10,5,8.0,8.0,
109,4/10/2020 12:55,6.0,8,7,10.0,10.0,
110,4/10/2020 13:05,9.0,8,7,10.0,5.0,
111,4/10/2020 13:05,10.0,5,3,10.0,3.0,1.0
112,4/10/2020 13:05,10.0,8,2,4.0,4.0,0.0
113,4/10/2020 13:15,6.0,8,2,7.0,8.0,1.0
114,4/10/2020 13:20,3.0,8,10,7.0,1.0,
115,4/10/2020 13:30,6.0,6,4,5.0,4.0,0.0
116,4/10/2020 13:40,0.0,1,6,6.0,7.0,
117,4/10/2020 13:40,9.0,3,6,4.0,1.0,
118,4/10/2020 13:45,9.0,10,10,10.0,6.0,
119,4/10/2020 13:45,10.0,1,10,10.0,1.0,1.0
120,4/10/2020 14:00,10.0,8,5,5.0,4.0,
121,4/10/2020 14:00,4.0,6,5,7.0,8.0,
122,4/10/2020 14:10,8.0,10,10,2.0,1.0,0.0
123,4/10/2020 14:15,3.0,7,2,10.0,0.0,
124,4/10/2020 14:20,4.0,7,0,2.0,2.0,
125,4/10/2020 14:25,1.0,5,5,9.0,8.0,
126,4/10/2020 14:30,8.0,10,4,9.0,8.0,
127,4/10/2020 14:35,10.0,0,1,5.0,1.0,
128,4/10/2020 14:40,8.0,4,1,10.0,0.0,
129,4/10/2020 15:00,10.0,5,0,3.0,10.0,
130,4/10/2020 15:10,8.0,0,4,10.0,7.0,
131,4/10/2020 15:25,7.0,7,6,5.0,7.0,
132,4/10/2020 15:30,4.0,4,10,4.0,7.0,
133,4/10/2020 15:35,2.0,5,0,3.0,7.0,
134,4/10/2020 15:35,4.0,0,6,2.0,10.0,
135,4/10/2020 15:35,5.0,9,4,8.0,9.0,0.0
136,4/10/2020 15:40,0.0,4,10,4.0,1.0,
137,4/10/2020 16:10,5.0,9,10,7.0,0.0,
138,4/10/2020 16:10,4.0,8,10,10.0,10.0,
139,4/10/2020 16:10,10.0,4,6,5.0,1.0,
140,4/10/2020 16:20,0.0,3,8,5.0,2.0,
141,4/10/2020 16:25,4.0,0,1,5.0,1.0,
142,4/10/2020 16:25,10.0,7,9,9.0,3.0,1.0
143,4/10/2020 16:30,0.0,2,1,10.0,7.0,0.0
144,4/10/2020 16:35,5.0,9,10,3.0,10.0,
145,4/10/2020 17:00,0.0,5,9,7.0,1.0,
146,4/10/2020 17:00,0.0,6,6,3.0,5.0,
147,4/10/2020 17:05,0.0,5,10,3.0,3.0,
148,4/10/2020 17:05,5.0,3,6,4.0,10.0,
149,4/10/2020 17:05,1.0,3,6,4.0,5.0,
150,4/10/2020 17:05,7.0,6,9,1.0,2.0,
151,4/10/2020 17:05,3.0,3,10,6.0,1.0,
152,4/10/2020 17:15,6.0,7,4,8.0,9.0,
153,4/10/2020 17:15,10.0,6,5,8.0,2.0,
154,4/10/2020 17:15,5.0,5,3,7.0,7.0,
155,4/10/2020 17:15,1.0,10,7,3.0,9.0,
156,4/10/2020 17:20,1.0,0,4,5.0,3.0,
157,4/10/2020 17:20,9.0,10,4,10.0,0.0,
158,4/10/2020 17:20,4.0,0,0,6.0,3.0,
159,4/10/2020 17:25,9.0,1,1,8.0,0.0,
160,4/10/2020 17:25,2.0,4,0,1.0,7.0,
161,4/10/2020 17:35,5.0,9,2,10.0,0.0,
162,4/10/2020 17:40,5.0,5,10,1.0,10.0,
163,4/10/2020 17:45,6.0,4,3,10.0,5.0,
164,4/10/2020 17:50,2.0,3,8,10.0,8.0,
165,4/10/2020 18:00,0.0,4,5,6.0,1.0,
166,4/10/2020 18:10,10.0,8,5,2.0,6.0,
167,4/10/2020 18:15,4.0,6,0,5.0,10.0,
168,4/10/2020 18:15,0.0,6,7,7.0,5.0,
169,4/10/2020 18:25,0.0,6,2,0.0,8.0,
170,4/10/2020 18:25,6.0,2,10,10.0,9.0,
171,4/10/2020 18:25,4.0,10,7,4.0,10.0,0.0
172,4/10/2020 18:30,7.0,4,8,6.0,7.0,
173,4/10/2020 18:40,2.0,4,10,6.0,2.0,1.0
174,4/10/2020 18:40,8.0,0,3,3.0,2.0,
175,4/10/2020 18:40,10.0,6,3,3.0,2.0,1.0
176,4/10/2020 18:45,3.0,4,9,2.0,6.0,
177,4/10/2020 18:50,10.0,10,10,8.0,9.0,
178,4/10/2020 18:55,10.0,9,10,1.0,4.0,1.0
179,4/10/2020 19:00,1.0,1,9,9.0,4.0,
180,4/10/2020 19:00,6.0,1,9,2.0,10.0,
181,4/10/2020 19:05,3.0,9,6,6.0,9.0,0.0
