,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,4/10/2020 0:05,7.0,4,5,4.0,4.0,
1,4/10/2020 0:10,7.0,4,5,4.0,4.0,
2,4/10/2020 0:10,7.0,4,6,3.0,4.0,
3,4/10/2020 0:15,6.0,4,5,3.0,4.0,
4,4/10/2020 0:20,7.0,4,5,3.0,5.0,
5,4/10/2020 0:30,6.0,4,5,5.0,5.0,
6,4/10/2020 0:50,7.0,5,6,4.0,3.0,
7,4/10/2020 1:00,10.0,9,10,3.0,1.0,
8,4/10/2020 1:05,6.0,4,6,3.0,4.0,
9,4/10/2020 1:10,0.0,10,1,8.0,3.0,
10,4/10/2020 1:10,1.0,5,6,1.0,7.0,
11,4/10/2020 1:20,7.0,3,4,3.0,4.0,
12,4/10/2020 1:30,0.0,9,2,6.0,10.0,
13,4/10/2020 2:00,8.0,10,6,10.0,8.0,0.0
14,4/10/2020 2:05,5.0,2,10,10.0,4.0,0.0
15,4/10/2020 2:35,0.0,2,9,5.0,6.0,
16,4/10/2020 2:45,3.0,7,3,6.0,9.0,
17,4/10/2020 2:45,7.0,4,3,4.0,4.0,
18,4/10/2020 2:55,3.0,8,10,7.0,8.0,
19,4/10/2020 3:00,10.0,5,6,10.0,9.0,
20,4/10/2020 3:25,6.0,4,5,4.0,3.0,
21,4/10/2020 3:35,4.0,2,2,5.0,5.0,
22,4/10/2020 3:35,7.0,3,5,4.0,3.0,
23,4/10/2020 4:00,6.0,9,5,9.0,7.0,
24,4/10/2020 4:05,10.0,2,7,5.0,10.0,
25,4/10/2020 4:05,10.0,10,4,3.0,1.0,
26,4/10/2020 5:10,9.0,10,8,5.0,7.0,
27,4/10/2020 5:45,1.0,0,6,10.0,3.0,
28,4/10/2020 5:45,8.0,1,3,8.0,0.0,
29,4/10/2020 5:55,10.0,8,3,1.0,10.0,
30,4/10/2020 6:05,0.0,1,1,1.0,8.0,
31,4/10/2020 6:15,6.0,3,5,2.0,9.0,
32,4/10/2020 6:30,1.0,3,10,10.0,2.0,
33,4/10/2020 6:45,2.0,1,7,2.0,10.0,
34,4/10/2020 6:45,5.0,6,1,0.0,9.0,
35,4/10/2020 6:45,7.0,3,7,10.0,3.0,
36,4/10/2020 7:00,1.0,9,7,7.0,0.0,
37,4/10/2020 7:45,10.0,6,2,4.0,10.0,
38,4/10/2020 7:45,10.0,6,3,3.0,9.0,1.0
39,4/10/2020 7:55,6.0,10,3,9.0,0.0,
40,4/10/2020 8:00,4.0,8,0,0.0,4.0,
41,4/10/2020 8:10,10.0,10,8,7.0,10.0,1.0
42,4/10/2020 8:15,10.0,10,6,6.0,10.0,
43,4/10/2020 8:25,7.0,6,5,0.0,3.0,
44,4/10/2020 8:30,3.0,3,2,10.0,2.0,
45,4/10/2020 8:50,4.0,10,8,1.0,5.0,
46,4/10/2020 9:00,1.0,6,3,4.0,2.0,
47,4/10/2020 9:15,5.0,1,0,6.0,5.0,
48,4/10/2020 9:15,10.0,6,8,3.0,10.0,
49,4/10/2020 9:35,0.0,1,4,9.0,10.0,
50,4/10/2020 9:40,9.0,6,10,9.0,10.0,1.0
51,4/10/2020 9:45,1.0,9,10,9.0,0.0,
52,4/10/2020 10:30,8.0,4,7,1.0,10.0,1.0
