,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
0,2020-04-06 00:00:00,6.0,2.0,9.0,,4.0,1.0
1,2020-04-06 00:05:00,7.0,9.0,10.0,,3.0,
2,2020-04-06 00:20:00,0.0,5.0,4.0,,8.0,
3,2020-04-06 00:25:00,9.0,0.0,5.0,,3.0,
4,2020-04-06 00:25:00,6.0,4.0,0.0,,3.0,
5,2020-04-06 00:50:00,9.0,7.0,1.0,,9.0,
6,2020-04-06 00:55:00,10.0,7.0,7.0,,0.0,
7,2020-04-06 00:55:00,10.0,4.0,6.0,,3.0,
8,2020-04-06 00:55:00,0.0,5.0,8.0,,10.0,
9,2020-04-06 00:55:00,10.0,5.0,10.0,,4.0,0.0
10,2020-04-06 01:00:00,10.0,3.0,5.0,,0.0,
11,2020-04-06 01:05:00,0.0,5.0,0.0,,2.0,
12,2020-04-06 01:20:00,4.0,9.0,10.0,,6.0,1.0
13,2020-04-06 01:40:00,6.0,9.0,3.0,,8.0,1.0
14,2020-04-06 01:40:00,5.0,9.0,7.0,,4.0,
15,2020-04-06 01:55:00,7.0,6.0,2.0,,1.0,
16,2020-04-06 01:55:00,7.0,5.0,6.0,,6.0,
17,2020-04-06 02:05:00,4.0,9.0,9.0,,10.0,
18,2020-04-06 02:05:00,7.0,4.0,9.0,,8.0,
19,2020-04-06 02:10:00,0.0,3.0,9.0,,9.0,
20,2020-04-06 02:15:00,4.0,0.0,0.0,,10.0,
21,2020-04-06 02:35:00,0.0,1.0,2.0,,3.0,
22,2020-04-06 02:45:00,0.0,0.0,8.0,,7.0,
23,2020-04-06 02:50:00,10.0,4.0,3.0,,10.0,
24,2020-04-06 02:50:00,3.0,4.0,10.0,,8.0,
25,2020-04-06 02:50:00,6.0,9.0,6.0,,7.0,
26,2020-04-06 02:55:00,1.0,1.0,8.0,,4.0,
27,2020-04-06 03:00:00,7.0,6.0,7.0,,4.0,1.0
28,2020-04-06 03:10:00,4.0,4.0,0.0,,6.0,
29,2020-04-06 03:15:00,3.0,6.0,0.0,,7.0,
30,2020-04-06 03:20:00,1.0,5.0,5.0,,4.0,
31,2020-04-06 03:35:00,7.0,6.0,1.0,,8.0,1.0
32,2020-04-06 03:45:00,6.0,0.0,2.0,,6.0,
33,2020-04-06 03:45:00,1.0,0.0,7.0,,8.0,
34,2020-04-06 03:55:00,7.0,4.0,8.0,,1.0,
35,2020-04-06 04:05:00,3.0,5.0,10.0,,2.0,
36,2020-04-06 04:10:00,10.0,6.0,2.0,,2.0,
37,2020-04-06 04:20:00,0.0,5.0,3.0,,2.0,
38,2020-04-06 04:25:00,9.0,10.0,6.0,,6.0,
39,2020-04-06 04:30:00,10.0,10.0,9.0,,8.0,1.0
40,2020-04-06 04:35:00,9.0,10.0,0.0,,6.0,
41,2020-04-06 04:35:00,5.0,6.0,10.0,,10.0,0.0
42,2020-04-06 04:40:00,1.0,0.0,0.0,,6.0,
43,2020-04-06 04:45:00,10.0,1.0,10.0,,3.0,
44,2020-04-06 04:50:00,3.0,7.0,3.0,,4.0,
45,2020-04-06 05:00:00,3.0,2.0,1.0,,3.0,
46,2020-04-06 05:05:00,8.0,5.0,2.0,,5.0,
47,2020-04-06 05:10:00,5.0,9.0,8.0,,10.0,
48,2020-04-06 05:15:00,10.0,5.0,7.0,,10.0,
49,2020-04-06 05:20:00,10.0,8.0,10.0,,3.0,
50,2020-04-06 05:25:00,8.0,8.0,0.0,,10.0,
51,2020-04-06 05:30:00,10.0,4.0,1.0,,4.0,
52,2020-04-06 05:35:00,10.0,8.0,9.0,,1.0,
53,2020-04-06 05:40:00,5.0,6.0,5.0,,6.0,
54,2020-04-06 05:45:00,4.0,0.0,7.0,,3.0,
55,2020-04-06 05:50:00,1.0,2.0,3.0,,10.0,
56,2020-04-06 05:50:00,6.0,3.0,10.0,,4.0,
57,2020-04-06 05:55:00,1.0,3.0,6.0,,10.0,
58,2020-04-06 06:10:00,4.0,0.0,5.0,,5.0,
59,2020-04-06 06:10:00,1.0,5.0,1.0,,5.0,
60,2020-04-06 06:10:00,10.0,0.0,6.0,,7.0,
61,2020-04-06 06:25:00,5.0,9.0,8.0,,4.0,
62,2020-04-06 06:25:00,7.0,10.0,6.0,,6.0,
63,2020-04-06 06:30:00,3.0,7.0,8.0,,1.0,
64,2020-04-06 06:30:00,3.0,5.0,8.0,,4.0,
65,2020-04-06 06:35:00,5.0,6.0,10.0,,10.0,
66,2020-04-06 06:40:00,5.0,4.0,3.0,,6.0,
67,2020-04-06 06:45:00,1.0,5.0,9.0,,0.0,
68,2020-04-06 06:50:00,5.0,1.0,10.0,,10.0,
69,2020-04-06 06:50:00,10.0,10.0,0.0,,10.0,
70,2020-04-06 06:55:00,10.0,7.0,0.0,,2.0,
71,2020-04-06 07:00:00,1.0,10.0,10.0,,9.0,
72,2020-04-06 07:05:00,3.0,9.0,9.0,,3.0,
73,2020-04-06 07:15:00,10.0,2.0,6.0,,6.0,
74,2020-04-06 07:15:00,9.0,7.0,1.0,,10.0,
75,2020-04-06 07:25:00,1.0,6.0,6.0,,4.0,
76,2020-04-06 07:30:00,7.0,10.0,10.0,,7.0,
77,2020-04-06 07:35:00,4.0,5.0,9.0,,9.0,
78,2020-04-06 07:35:00,3.0,10.0,10.0,,6.0,
79,2020-04-06 07:35:00,0.0,6.0,5.0,,1.0,
80,2020-04-06 07:35:00,5.0,0.0,7.0,,9.0,
81,2020-04-06 07:35:00,5.0,1.0,3.0,,1.0,
82,2020-04-06 07:40:00,10.0,3.0,9.0,,5.0,
83,2020-04-06 07:50:00,3.0,1.0,7.0,,1.0,0.0
84,2020-04-06 07:50:00,10.0,0.0,8.0,,4.0,
85,2020-04-06 07:55:00,3.0,10.0,4.0,,3.0,
86,2020-04-06 08:15:00,10.0,0.0,8.0,,4.0,
87,2020-04-06 08:25:00,8.0,0.0,4.0,,4.0,
88,2020-04-06 08:35:00,0.0,2.0,9.0,,0.0,
89,2020-04-06 08:40:00,6.0,3.0,0.0,,6.0,
90,2020-04-06 08:45:00,9.0,3.0,9.0,,10.0,
91,2020-04-06 08:50:00,3.0,8.0,8.0,,10.0,
92,2020-04-06 08:50:00,0.0,4.0,8.0,,8.0,0.0
93,2020-04-06 08:50:00,4.0,5.0,9.0,,0.0,1.0
94,2020-04-06 09:10:00,9.0,10.0,6.0,,6.0,
95,2020-04-06 09:15:00,10.0,6.0,4.0,,0.0,
96,2020-04-06 09:20:00,5.0,3.0,10.0,,3.0,
97,2020-04-06 09:20:00,0.0,10.0,4.0,,7.0,
98,2020-04-06 09:25:00,9.0,10.0,6.0,,7.0,
99,2020-04-06 09:25:00,6.0,9.0,10.0,,1.0,
100,2020-04-06 09:30:00,9.0,0.0,5.0,,5.0,
101,2020-04-06 09:35:00,6.0,1.0,6.0,,5.0,
102,2020-04-06 09:35:00,9.0,0.0,2.0,,9.0,
103,2020-04-06 09:35:00,0.0,8.0,2.0,,2.0,
104,2020-04-06 09:45:00,7.0,8.0,1.0,,9.0,1.0
105,2020-04-06 09:45:00,7.0,5.0,2.0,,0.0,
106,2020-04-06 09:45:00,9.0,2.0,4.0,,1.0,
107,2020-04-06 09:45:00,7.0,1.0,2.0,,8.0,0.0
108,2020-04-06 09:50:00,1.0,7.0,2.0,10.0,1.0,0.0
109,2020-04-06 09:50:00,5.0,5.0,6.0,,10.0,1.0
110,2020-04-06 09:55:00,10.0,10.0,10.0,,6.0,
111,2020-04-06 10:00:00,4.0,1.0,10.0,,3.0,
112,2020-04-06 10:00:00,9.0,3.0,10.0,,3.0,
113,2020-04-06 10:10:00,1.0,10.0,7.0,,1.0,
114,2020-04-06 10:20:00,1.0,8.0,2.0,,2.0,
115,2020-04-06 10:25:00,4.0,10.0,3.0,,10.0,
116,2020-04-06 10:25:00,4.0,9.0,10.0,,8.0,
117,2020-04-06 10:35:00,10.0,4.0,0.0,,1.0,0.0
118,2020-04-06 10:40:00,10.0,0.0,5.0,,4.0,
119,2020-04-06 10:40:00,0.0,10.0,0.0,,7.0,
120,2020-04-06 10:40:00,4.0,0.0,5.0,,5.0,0.0
121,2020-04-06 10:45:00,4.0,8.0,8.0,,3.0,
122,2020-04-06 10:50:00,2.0,10.0,7.0,,4.0,
123,2020-04-06 10:50:00,3.0,2.0,2.0,,10.0,
124,2020-04-06 10:55:00,7.0,6.0,7.0,,5.0,
125,2020-04-06 11:00:00,7.0,10.0,5.0,,3.0,
126,2020-04-06 11:05:00,6.0,0.0,6.0,,6.0,1.0
127,2020-04-06 11:05:00,2.0,4.0,9.0,,10.0,
128,2020-04-06 11:10:00,0.0,1.0,10.0,,5.0,
129,2020-04-06 11:15:00,3.0,1.0,7.0,,10.0,
130,2020-04-06 11:20:00,4.0,2.0,10.0,,7.0,
131,2020-04-06 11:25:00,0.0,0.0,5.0,,8.0,
132,2020-04-06 11:30:00,7.0,10.0,10.0,,2.0,0.0
133,2020-04-06 11:35:00,9.0,9.0,2.0,,3.0,
134,2020-04-06 11:35:00,5.0,6.0,0.0,,3.0,
135,2020-04-06 11:40:00,10.0,1.0,10.0,,2.0,
136,2020-04-06 11:50:00,8.0,8.0,6.0,,7.0,
137,2020-04-06 11:50:00,8.0,4.0,2.0,,10.0,
138,2020-04-06 11:55:00,10.0,8.0,10.0,,1.0,
139,2020-04-06 11:55:00,0.0,10.0,3.0,,2.0,0.0
140,2020-04-06 11:55:00,8.0,8.0,3.0,,2.0,0.0
141,2020-04-06 12:10:00,6.0,10.0,8.0,,8.0,
142,2020-04-06 12:10:00,10.0,8.0,4.0,,10.0,
143,2020-04-06 12:20:00,7.0,8.0,10.0,,0.0,
144,2020-04-06 12:20:00,6.0,10.0,0.0,,9.0,
145,2020-04-06 12:25:00,1.0,1.0,6.0,,10.0,
146,2020-04-06 12:30:00,4.0,9.0,3.0,,4.0,
147,2020-04-06 12:55:00,6.0,0.0,10.0,,8.0,
148,2020-04-06 13:00:00,0.0,10.0,10.0,,2.0,
149,2020-04-06 13:00:00,2.0,5.0,9.0,,1.0,1.0
150,2020-04-06 13:05:00,5.0,5.0,1.0,,3.0,0.0
151,2020-04-06 13:15:00,8.0,1.0,9.0,,1.0,
152,2020-04-06 13:15:00,4.0,9.0,10.0,,10.0,
153,2020-04-06 13:25:00,8.0,9.0,4.0,,1.0,
154,2020-04-06 13:25:00,7.0,6.0,7.0,,0.0,
155,2020-04-06 13:30:00,9.0,1.0,10.0,,10.0,
156,2020-04-06 13:40:00,6.0,6.0,4.0,,6.0,
157,2020-04-06 13:45:00,0.0,1.0,3.0,,2.0,1.0
158,2020-04-06 13:45:00,10.0,10.0,10.0,,5.0,
159,2020-04-06 13:50:00,10.0,9.0,10.0,,3.0,
160,2020-04-06 13:50:00,7.0,9.0,0.0,,3.0,0.0
161,2020-04-06 13:55:00,3.0,1.0,1.0,,1.0,
162,2020-04-06 13:55:00,8.0,10.0,5.0,,6.0,1.0
163,2020-04-06 14:00:00,3.0,6.0,10.0,,1.0,1.0
164,2020-04-06 14:00:00,6.0,3.0,3.0,,7.0,
165,2020-04-06 14:10:00,3.0,2.0,5.0,,9.0,
166,2020-04-06 14:15:00,5.0,8.0,3.0,,4.0,
167,2020-04-06 14:25:00,2.0,2.0,6.0,,7.0,
168,2020-04-06 14:25:00,2.0,3.0,5.0,,9.0,
169,2020-04-06 14:35:00,-0.0,-0.0,0.0,,2.0,-0.0
170,2020-04-06 14:35:00,0.0,0.0,0.0,,0.0,1.0
171,2020-04-06 14:35:00,-0.0,-0.0,-0.0,,1.0,-0.0
172,2020-04-06 14:35:00,1.0,-0.0,-0.0,,1.0,0.0
173,2020-04-06 14:40:00,10.0,4.0,7.0,,10.0,
174,2020-04-06 14:40:00,3.0,3.0,0.0,,4.0,
